年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2022,3,1,7,16,臺中市,南屯區,0,0,0,,,,50,,,,,,,,,,,,,,,19,,,,,B03,,,1,,1,,,19,19,1,22,,B03,120.6174,24.152349,3
2022,3,1,7,16,臺中市,龍井區,0,1,0,8,1,5,0,15,20,2,5,4,5,7,4,4,10,5,5,2,9,42,3,10,1,1,C03,7,9,1,10,2,11,,42,42,1,12,1,C03,120.505511,24.209418,2
2022,3,1,7,19,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,9,,B03,120.530509,24.225746,3
2022,3,1,7,20,臺中市,南區,0,0,0,,,,50,,,,,,,,,,,,,,,19,,,,,B12,,,1,,2,,,19,19,1,22,,B12,120.667816,24.113788,3
2022,3,1,7,20,臺中市,沙鹿區,0,0,0,8,,,30,,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,17,17,1,10,,B03,120.56496,24.250506,3
2022,3,1,7,24,臺中市,后里區,1,0,0,8,1,5,60,14,9,1,5,4,5,7,4,4,4,4,5,1,16,26,3,10,1,1,A12,7,11,1,7,2,7,,26,26,1,21,8,A12,120.732548,24.342979,1
2022,3,1,7,28,臺中市,龍井區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,C01,,,1,,,,,16,16,1,21,,C01,120.573929,24.184309,3
2022,3,1,7,28,臺中市,霧峰區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,27,42,2,9,1,1,C03,7,9,1,10,2,15,,42,42,1,21,1,C03,120.669755,24.067841,2
2022,3,1,7,29,臺中市,梧棲區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,F03,7,5,8,20,2,16,,6,6,1,11,8,F03,120.537713,24.242806,2
2022,3,1,7,30,臺中市,烏日區,0,2,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,12,8,2,9,1,1,C03,7,5,3,18,2,14,,8,8,1,21,8,C03,120.646648,24.11038,2
2022,3,1,7,30,臺中市,烏日區,0,0,0,8,,,70,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,7,7,1,21,,B03,120.607739,24.108516,3
2022,3,1,7,31,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,4,3,5,2,20,42,2,9,1,1,C03,7,9,1,10,2,11,,42,42,1,22,8,C03,120.6569,24.182985,2
2022,3,1,7,33,臺中市,西屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,4,3,5,2,16,6,2,9,1,1,F01,7,5,8,20,2,15,,6,6,1,22,8,F01,120.650289,24.156744,2
2022,3,1,7,40,臺中市,北區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,2,1,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,12,,6,6,1,22,9,C03,120.688411,24.151722,2
2022,3,1,7,44,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.717715,24.249606,3
2022,3,1,7,47,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,B03,,,1,,1,,,42,42,1,22,,B03,120.650112,24.171401,3
2022,3,1,7,49,臺中市,西屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,16,43,2,5,3,4,C03,7,7,1,10,2,12,,43,43,1,22,8,C03,120.659431,24.171326,2
2022,3,1,7,54,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,,,,,B03,,,1,,2,,,26,26,1,22,,B03,120.623333,24.148055,3
2022,3,1,7,56,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,38,,,,,A05,,,1,,2,,,38,38,1,22,,A05,120.643181,24.195861,3
2022,3,1,7,59,臺中市,南屯區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,7,4,4,2,16,19,2,9,1,1,C03,7,1,1,10,2,14,,19,19,1,22,8,C03,120.610105,24.132825,2
2022,3,1,8,0,臺中市,龍井區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,13,23,2,8,1,1,C03,7,4,1,10,2,12,,23,23,1,22,8,C03,120.591476,24.181156,2
2022,3,1,8,0,臺中市,太平區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,3,4,C03,7,9,1,10,2,12,,6,6,1,9,8,C03,120.732037,24.154822,2
2022,3,1,8,0,臺中市,沙鹿區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,B03,7,9,1,8,2,1,,6,6,1,18,5,B03,120.56546,24.246148,2
2022,3,1,8,3,臺中市,西屯區,0,0,0,8,,,80,,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,16,16,1,22,,B03,120.627483,24.159925,3
2022,3,1,8,3,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,4,3,5,2,16,19,3,10,1,1,B03,7,1,1,8,2,1,,19,19,1,22,8,B03,120.624591,24.185821,2
2022,3,1,8,6,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.61063,24.199858,3
2022,3,1,8,7,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.635693,24.148323,3
2022,3,1,8,7,臺中市,南屯區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,10,5,5,2,12,17,3,10,1,1,B03,7,8,1,8,11,2,,17,17,1,22,8,B03,120.61529,24.151499,2
2022,3,1,8,8,臺中市,龍井區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.582499,24.177845,3
2022,3,1,8,9,臺中市,豐原區,0,1,0,8,1,5,50,11,9,1,5,4,5,7,4,4,5,5,5,2,12,42,3,10,3,4,B03,7,9,1,8,2,2,,42,42,1,22,1,B03,120.72561,24.234111,2
2022,3,1,8,14,臺中市,中區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,17,17,1,21,,B03,120.686237,24.144447,3
2022,3,1,8,20,臺中市,烏日區,0,1,0,8,1,5,60,14,7,1,5,4,5,7,4,4,1,4,4,2,13,23,3,10,1,1,B03,7,9,1,8,2,1,,23,23,1,21,8,B03,120.616219,24.110055,2
2022,3,1,8,25,臺中市,后里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,1,13,23,2,1,1,1,C03,7,9,1,10,2,11,,23,23,1,5,1,C03,120.723452,24.324468,2
2022,3,1,8,28,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,4,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,1,6,,6,6,1,22,8,B03,120.642474,24.183696,2
2022,3,1,8,30,臺中市,東區,0,2,0,8,1,5,30,11,9,1,5,4,5,7,4,4,10,5,5,2,17,6,2,7,1,1,C03,7,15,1,10,2,12,,6,6,1,21,8,C03,120.701517,24.146113,2
2022,3,1,8,31,臺中市,潭子區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,4,4,5,4,4,2,13,16,2,8,1,1,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.702142,24.211753,2
2022,3,1,8,34,臺中市,石岡區,0,2,0,8,1,5,70,3,1,1,5,4,5,7,3,1,1,4,4,1,13,23,2,9,1,1,C03,7,9,1,10,2,13,13,44,23,1,22,8,C03,120.808894,24.265096,2
2022,3,1,8,35,臺中市,石岡區,0,1,0,8,1,5,70,3,2,1,5,4,5,7,4,4,1,5,5,1,17,23,2,9,1,1,C03,7,9,1,10,2,14,,23,23,1,9,8,C03,120.80295,24.26793,2
2022,3,1,8,36,臺中市,烏日區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,16,25,2,8,1,1,C03,7,6,1,10,2,11,,25,25,1,7,8,C03,120.622083,24.106491,2
2022,3,1,8,38,臺中市,南屯區,0,0,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,4,4,2,12,7,3,10,1,1,C03,7,7,1,10,1,13,,7,7,1,5,1,C03,120.653433,24.14034,3
2022,3,1,8,38,臺中市,大里區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,1,4,4,1,16,26,3,10,1,1,B03,7,5,1,8,2,1,,26,26,1,20,8,B03,120.679976,24.116626,2
2022,3,1,8,44,臺中市,西區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,9,C03,120.665279,24.144329,2
2022,3,1,8,46,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,4,3,5,2,16,6,3,10,1,1,B12,7,5,1,8,2,1,,6,6,1,22,8,B12,120.654207,24.155775,2
2022,3,1,8,48,臺中市,后里區,0,0,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,5,4,1,16,14,3,10,1,1,B03,7,5,1,8,2,1,,14,14,1,21,8,B03,120.707778,24.303646,3
2022,3,1,8,50,臺中市,神岡區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,3,1,5,4,5,1,12,17,3,10,1,1,B03,7,4,1,8,2,2,,17,17,1,12,8,B03,120.681057,24.259935,2
2022,3,1,8,55,臺中市,南屯區,0,2,0,8,1,5,40,14,9,1,5,4,5,7,4,4,1,4,5,2,13,16,2,9,3,4,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.620761,24.145181,2
2022,3,1,8,57,臺中市,北屯區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,4,4,2,17,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.689925,24.163081,2
2022,3,1,8,59,臺中市,大甲區,0,2,0,8,1,5,60,14,9,1,5,4,5,7,4,4,10,5,5,2,16,8,2,8,1,1,C03,7,5,1,10,2,14,,8,8,1,9,8,C03,120.61715,24.346476,2
2022,3,1,9,16,臺中市,西屯區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,1,5,1,2,13,23,3,10,3,4,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.607835,24.184076,2
2022,3,1,9,23,臺中市,南屯區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,14,12,3,10,1,1,B01,7,2,1,3,2,6,,12,12,1,22,9,B01,120.641666,24.137777,2
2022,3,1,9,27,臺中市,霧峰區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,12,23,2,9,1,1,C03,7,9,1,10,2,14,,23,23,1,18,9,C03,120.684934,24.020377,2
2022,3,1,9,33,臺中市,外埔區,0,0,0,,,,50,,,,,,,,,,,,,,,17,,,,,A12,,,1,,2,,,17,17,1,22,,A12,120.64556,24.325443,3
2022,3,1,9,33,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B02,,,1,,1,,,23,23,1,22,,B02,120.66227,24.172153,3
2022,3,1,9,34,臺中市,太平區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,1,16,1,2,9,1,1,C03,7,4,1,10,2,14,,1,1,1,4,8,C03,120.711782,24.127447,2
2022,3,1,9,39,臺中市,南屯區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,17,23,3,10,1,3,C03,7,15,1,10,2,11,,23,23,1,22,8,C03,120.639758,24.139483,2
2022,3,1,9,40,臺中市,西區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,16,4,2,9,1,1,C03,7,5,3,18,2,12,,4,4,1,21,8,C03,120.661725,24.144333,2
2022,3,1,9,40,臺中市,豐原區,0,1,0,8,1,5,50,5,2,1,5,4,5,7,1,1,3,3,3,1,17,10,3,10,3,4,B03,7,11,1,8,2,4,,10,10,1,22,8,B03,120.709113,24.252724,2
2022,3,1,9,40,臺中市,北區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,2,1,5,4,4,1,16,6,3,10,3,4,B03,7,5,1,8,2,1,,6,6,1,22,9,B03,120.686252,24.15482,2
2022,3,1,9,46,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,17,3,2,9,1,1,C03,7,9,4,8,2,12,,3,3,1,22,9,C03,120.676852,24.155758,2
2022,3,1,9,46,臺中市,龍井區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,1,10,26,3,10,1,1,B03,7,1,1,8,2,5,,26,26,1,5,8,B03,120.523496,24.200953,2
2022,3,1,10,0,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,C03,,,1,,2,,,23,23,1,21,,C03,120.69573,24.090399,3
2022,3,1,10,0,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,35,,,,,A11,,,1,,1,,,35,35,1,22,,A11,120.604246,24.156025,3
2022,3,1,10,3,臺中市,南區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.670343,24.117773,3
2022,3,1,10,3,臺中市,大里區,0,1,0,8,1,5,40,3,9,1,5,4,5,7,3,1,5,5,5,1,18,42,2,9,1,1,C03,7,9,1,10,2,14,,42,42,1,5,8,C03,120.694253,24.098503,2
2022,3,1,10,8,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,,,,,C03,,,1,,2,,,23,23,1,22,,C03,120.615946,24.182604,3
2022,3,1,10,9,臺中市,西區,0,0,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,4,5,2,26,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.649891,24.146771,3
2022,3,1,10,9,臺中市,南屯區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,3,4,C03,7,9,4,11,2,12,,6,6,1,22,8,C03,120.640452,24.136077,2
2022,3,1,10,9,臺中市,沙鹿區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,42,3,10,1,1,C03,7,5,1,10,2,15,,42,42,1,7,8,C03,120.557128,24.233315,2
2022,3,1,10,16,臺中市,大安區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,B12,7,9,1,8,2,1,,6,6,1,7,4,B12,120.603744,24.362182,2
2022,3,1,10,17,臺中市,豐原區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,1,1,1,5,5,2,16,25,2,9,1,1,C03,7,9,3,18,2,11,,25,25,1,16,8,C03,120.723651,24.260166,2
2022,3,1,10,25,臺中市,烏日區,0,0,0,8,,,70,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,7,7,1,21,,B03,120.614085,24.106776,3
2022,3,1,10,27,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,66,,,,,B12,,,1,,2,,,66,66,1,22,,B12,120.668292,24.115102,3
2022,3,1,10,28,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B12,,,1,,2,,,6,6,1,21,,B12,120.712596,24.123972,3
2022,3,1,10,40,臺中市,西屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,5,5,4,2,16,19,3,10,3,4,C03,7,1,1,10,2,14,,19,19,1,22,8,C03,120.648411,24.158782,2
2022,3,1,10,41,臺中市,神岡區,0,0,0,,,,30,,,,,,,,,,,,,,,6,,,,,B12,,,1,,2,,,6,6,1,22,,B12,120.665438,24.251196,3
2022,3,1,10,45,臺中市,南區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,21,,B03,120.674346,24.128111,3
2022,3,1,10,45,臺中市,北區,0,0,0,8,,,40,,,,,,,,,,,,,,,43,,,,,,,,,,,,,43,43,1,,,,120.68898,24.147123,3
2022,3,1,10,48,臺中市,北區,0,0,0,,,,30,,,,,,,,,,,,,,,18,,,,,B03,,,1,,2,,,18,18,1,22,,B03,120.674467,24.15675,3
2022,3,1,10,50,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B12,,,1,,2,,,7,7,1,22,,B12,120.653721,24.167235,3
2022,3,1,10,57,臺中市,北區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,4,2,13,23,2,9,1,1,C03,7,8,1,10,2,11,,23,23,1,22,8,C03,120.677653,24.154416,2
2022,3,1,11,0,臺中市,大肚區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.536456,24.16562,2
2022,3,1,11,7,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,B03,,,1,8,11,,,44,42,1,5,,B03,120.69427,24.124621,3
2022,3,1,11,7,臺中市,西區,0,0,0,8,,,30,,,,,,,,,,,,,,,19,,,,,B03,,,1,,1,,,19,19,1,22,,B03,120.65683,24.155026,3
2022,3,1,11,10,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,A12,,,1,,2,,,23,23,1,10,,A12,120.667192,24.178333,3
2022,3,1,11,10,臺中市,沙鹿區,0,0,0,8,,,30,,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,16,16,1,4,,C03,120.60591,24.244378,3
2022,3,1,11,12,臺中市,東區,0,0,0,,,,50,,,,,,,,,,,,,,,3,,,,,C03,,,1,,2,,,3,3,1,22,,C03,120.670116,24.118131,3
2022,3,1,11,15,臺中市,西屯區,0,1,0,8,1,5,40,14,20,1,5,4,5,7,4,4,10,5,5,2,16,19,3,10,1,1,B03,7,1,1,8,1,1,,19,19,1,22,8,B03,120.593367,24.182162,2
2022,3,1,11,19,臺中市,外埔區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,21,,B03,120.640234,24.340324,3
2022,3,1,11,20,臺中市,北區,0,0,0,,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,44,7,1,22,,B03,120.681125,24.155899,3
2022,3,1,11,20,臺中市,西屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.58788,24.185363,3
2022,3,1,11,22,臺中市,東勢區,0,0,0,8,,,50,,,,,,,,,,,,,,,9,,,,,B03,,,1,,2,,,9,9,1,22,,B03,120.822883,24.261455,3
2022,3,1,11,27,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,5,,B03,120.626359,24.060079,3
2022,3,1,11,28,臺中市,西屯區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,12,6,2,9,1,1,C03,7,9,1,10,2,12,,14,6,1,22,8,C03,120.65841,24.17165,2
2022,3,1,11,29,臺中市,大肚區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,1,16,26,2,9,1,1,C03,7,5,1,10,2,14,,26,26,1,22,8,C03,120.545135,24.152175,2
2022,3,1,11,50,臺中市,烏日區,0,2,0,8,1,5,70,4,1,1,5,4,5,7,2,1,1,4,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,5,,6,6,1,21,8,B03,120.614085,24.106776,2
2022,3,1,11,50,臺中市,清水區,0,0,0,8,1,5,60,4,7,1,5,4,5,7,1,1,1,4,1,1,13,23,3,10,1,1,B12,7,9,1,8,2,1,,23,23,1,5,5,B12,120.564547,24.27107,3
2022,3,1,11,58,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,,,,,B12,,,1,,2,,,19,19,1,22,,B12,120.643921,24.162524,3
2022,3,1,12,0,臺中市,北區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,12,,6,6,1,22,9,C03,120.677118,24.17232,2
2022,3,1,12,14,臺中市,西屯區,0,1,0,8,1,5,50,4,7,1,5,4,5,7,1,1,4,3,4,2,16,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.605256,24.171538,2
2022,3,1,12,18,臺中市,神岡區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,4,5,2,12,25,2,9,1,1,C03,7,9,1,10,2,14,,25,25,1,22,9,C03,120.698946,24.248406,2
2022,3,1,12,19,臺中市,西屯區,0,1,0,8,1,5,50,14,9,2,5,4,5,7,4,4,5,4,5,2,13,16,2,8,3,4,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.63834,24.203176,2
2022,3,1,12,22,臺中市,南屯區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,4,3,4,2,16,6,3,10,1,1,B03,7,9,1,8,2,5,,6,6,1,22,8,B03,120.625533,24.118328,2
2022,3,1,12,30,臺中市,大里區,0,2,0,8,1,5,50,3,9,1,5,4,5,7,4,4,5,4,5,1,16,10,3,10,1,1,B03,7,11,3,18,2,4,,10,10,1,5,8,B03,120.689796,24.10741,2
2022,3,1,12,36,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,B11,,,1,,2,,,17,17,1,22,,B11,120.626523,24.181418,3
2022,3,1,12,41,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,18,,,,,B03,,,1,,2,,,18,18,1,21,,B03,120.696887,24.095882,3
2022,3,1,12,43,臺中市,西屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,1,1,1,3,1,2,13,16,2,7,1,1,C03,7,9,1,10,1,11,,16,16,1,22,8,C03,120.648556,24.16294,2
2022,3,1,12,48,臺中市,西屯區,0,2,0,8,1,5,50,3,9,1,5,4,5,7,4,4,4,3,5,2,16,23,2,9,1,1,C03,7,9,1,10,2,12,,23,23,1,22,8,C03,120.637166,24.181473,2
2022,3,1,12,49,臺中市,西屯區,0,0,0,,,,50,,,,,,,,,,,,,,,42,,,,,B03,,,1,,1,,,42,42,1,22,,B03,120.643624,24.160336,3
2022,3,1,12,52,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B11,,,1,,1,,,7,7,1,22,,B11,120.659571,24.193598,3
2022,3,1,12,59,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,12,1,22,,B03,120.666338,24.171123,3
2022,3,1,13,6,臺中市,烏日區,0,1,0,8,1,5,50,7,9,1,5,3,1,7,4,4,5,5,5,2,18,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.625188,24.108168,2
2022,3,1,13,9,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,C03,,,3,,2,,,23,23,1,22,,C03,120.686263,24.144605,3
2022,3,1,13,9,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,,,,,A12,,,1,,1,,,23,23,1,22,,A12,120.616562,24.182015,3
2022,3,1,13,15,臺中市,西屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,12,,B03,120.650053,24.162145,3
2022,3,1,13,15,臺中市,大肚區,0,0,0,8,,,30,,,,,,,,,,,,,,,17,,,,,A12,,,1,,2,,,17,17,1,10,,A12,120.569323,24.126876,3
2022,3,1,13,23,臺中市,南屯區,0,2,0,8,1,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,16,19,2,8,1,4,C03,7,1,1,10,2,14,,19,19,1,22,8,C03,120.63628,24.14621,2
2022,3,1,13,27,臺中市,北區,0,0,0,,,,50,,,,,,,,,,,,,,,16,,,,,C03,,,1,,11,,,16,16,1,22,,C03,120.676962,24.159185,3
2022,3,1,13,29,臺中市,西區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,12,23,2,9,1,1,C03,7,9,1,10,2,14,,23,23,1,22,9,C03,120.669008,24.152131,2
2022,3,1,13,39,臺中市,沙鹿區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,22,,B03,120.559759,24.241374,3
2022,3,1,13,44,臺中市,后里區,0,0,0,8,1,5,50,14,8,1,5,4,5,7,4,4,9,5,4,1,14,12,,,,,B12,,,1,,2,,,12,12,1,3,,B12,120.717897,24.309575,3
