年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2022,2,1,15,29,臺中市,南屯區,0,1,0,6,1,5,50,3,1,1,4,4,5,7,4,4,10,4,5,2,16,8,2,9,1,1,C03,7,5,1,10,2,14,,8,8,1,5,8,C03,120.60577,24.13899,2
2022,2,1,15,51,臺中市,大里區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,3,,B03,120.708536,24.08755,3
2022,2,1,16,19,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.640978,24.158083,3
2022,2,1,16,22,臺中市,西屯區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,1,1,1,4,5,2,17,43,2,9,3,4,C03,7,9,1,10,2,12,,43,43,1,22,8,C03,120.61941,24.180804,2
2022,2,1,16,22,臺中市,大里區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,1,1,5,5,5,2,13,16,,,,,B01,,,1,,2,,,16,16,1,5,,B01,120.696251,24.110543,3
2022,2,1,16,45,臺中市,清水區,0,1,0,6,1,5,50,14,7,1,4,4,5,7,1,1,1,4,4,2,12,43,2,9,1,1,C03,7,9,1,10,2,11,,43,43,1,5,1,C03,120.576732,24.272301,2
2022,2,1,17,0,臺中市,北屯區,0,1,0,8,1,5,50,4,2,1,4,4,5,7,2,1,1,2,5,2,13,23,3,10,1,1,B03,7,9,1,8,2,1,,23,23,1,21,8,B03,120.707958,24.182337,2
2022,2,1,17,25,臺中市,北屯區,0,1,0,7,2,5,60,3,1,1,4,4,5,7,1,1,10,5,5,2,16,25,2,9,1,1,C03,7,9,3,18,2,11,,44,25,1,22,1,C03,120.728998,24.160997,2
2022,2,1,17,37,臺中市,清水區,0,0,0,6,,,40,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,44,12,1,22,,B03,120.569149,24.273071,3
2022,2,1,17,50,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,26,3,10,3,4,B03,7,6,1,8,2,5,,26,26,1,22,8,B03,120.62339,24.1497,2
2022,2,1,17,53,臺中市,豐原區,0,0,0,6,,,50,,,,,,,,,,,,,,,44,,,,,B03,,,1,,2,,,44,44,1,22,,B03,120.701936,24.249028,3
2022,2,1,17,54,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,B03,,,1,,2,,,42,42,1,22,,B03,120.684862,24.146337,3
2022,2,1,17,56,臺中市,太平區,0,2,0,6,3,5,50,4,1,1,4,4,5,7,1,1,5,5,4,2,16,6,3,10,1,1,B03,7,5,1,8,1,5,,6,6,1,21,8,B03,120.712745,24.149847,2
2022,2,1,18,41,臺中市,大里區,0,1,0,6,4,5,50,3,1,1,4,4,5,7,1,1,10,5,5,2,16,6,3,10,3,4,B03,7,5,3,18,2,7,,6,6,1,3,8,B03,120.687811,24.090509,2
2022,2,1,18,44,臺中市,北屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,5,,B03,120.727358,24.176903,3
2022,2,1,18,45,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,7,,,,,B12,,,1,,2,,,7,7,1,22,,B12,120.629195,24.151053,3
2022,2,1,18,58,臺中市,清水區,0,1,0,6,3,5,70,4,1,1,4,4,5,7,1,1,10,5,5,2,16,4,3,10,3,4,B12,7,9,6,18,2,8,,4,4,1,22,8,B12,120.588532,24.293252,2
2022,2,1,19,0,臺中市,烏日區,0,0,0,8,,,70,,,,,,,,,,,,,,,44,,,,,B02,,,1,,2,,,44,44,1,21,,B02,120.606568,24.108738,3
2022,2,1,19,5,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,21,,B03,120.656163,24.110861,3
2022,2,1,19,7,臺中市,西屯區,0,1,0,7,3,5,40,3,2,1,4,4,5,7,1,1,5,4,4,2,17,30,3,10,1,1,C03,7,9,1,10,2,15,,30,30,1,5,8,C03,120.659008,24.16312,2
2022,2,1,19,26,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,20,,B03,120.691519,24.140077,3
2022,2,1,19,30,臺中市,大肚區,0,0,0,6,,,30,,,,,,,,,,,,,,,23,,,,,B03,,,1,,7,,,23,23,1,19,,B03,120.570997,24.123775,3
2022,2,1,19,50,臺中市,龍井區,0,1,0,6,4,5,40,4,1,1,4,4,5,7,1,1,10,5,5,2,29,8,2,9,1,1,C03,7,5,1,9,2,14,,8,8,1,5,8,C03,120.542193,24.218245,2
2022,2,1,20,15,臺中市,太平區,0,1,0,6,3,5,50,14,9,1,4,4,5,7,4,4,5,5,5,1,17,19,3,10,1,1,B03,7,1,1,8,2,7,,19,19,1,21,8,B03,120.738735,24.157006,2
2022,2,1,20,27,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,4,5,2,3,15,3,10,1,1,B03,7,5,1,8,2,7,,15,15,1,22,8,B03,120.650051,24.141553,2
2022,2,1,20,29,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,,,,,B03,,,1,,2,,,26,26,1,22,,B03,120.708538,24.24588,3
2022,2,1,20,51,臺中市,北區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,21,,B03,120.685636,24.160412,3
2022,2,1,21,24,臺中市,南屯區,0,1,0,6,3,5,50,14,9,1,4,4,5,7,4,4,1,4,5,2,12,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,5,8,C03,120.650958,24.150711,2
2022,2,1,21,42,臺中市,大甲區,0,0,0,6,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,22,,B03,120.625213,24.348951,3
2022,2,1,21,43,臺中市,龍井區,0,1,0,6,3,5,40,14,8,1,4,4,5,7,4,4,1,4,4,1,17,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,21,1,C03,120.574511,24.179131,2
2022,2,1,21,49,臺中市,龍井區,0,1,0,6,3,5,60,4,1,1,4,4,5,7,1,1,1,3,4,1,17,25,3,10,1,1,B03,7,6,3,18,2,5,,25,25,1,21,8,B03,120.577235,24.177415,2
2022,2,1,21,49,臺中市,后里區,0,1,0,6,3,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,3,2,1,,6,6,1,10,8,B03,120.719619,24.30932,2
2022,2,1,21,56,臺中市,北區,0,2,0,6,3,5,50,4,2,1,4,4,5,7,2,1,10,5,5,2,12,23,2,8,1,1,C03,7,9,1,10,2,12,,23,23,1,5,8,C03,120.674507,24.162862,2
2022,2,1,22,0,臺中市,大雅區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.650873,24.210164,3
2022,2,1,22,5,臺中市,烏日區,0,0,0,6,,,40,,,,,,,,,,,,,,,25,,,,,B03,,,1,,2,,,25,25,1,21,,B03,120.61312,24.102696,3
2022,2,1,22,9,臺中市,神岡區,0,3,0,6,3,5,50,14,9,1,4,4,5,6,4,4,5,4,5,1,9,23,2,9,1,1,C03,7,9,1,10,2,14,,23,23,1,22,8,C03,120.665,24.257981,2
2022,2,1,22,17,臺中市,北區,0,0,0,6,,,40,,,,,,,,,,,,,,,23,,,,,B03,,,1,,11,,,23,23,1,5,,B03,120.694224,24.15762,3
2022,2,1,22,44,臺中市,豐原區,0,1,0,6,3,5,50,14,8,1,4,4,5,7,4,4,5,5,4,2,17,23,2,8,1,1,C03,7,9,1,10,2,14,,23,23,1,18,8,C03,120.71416,24.259527,2
2022,2,1,22,48,臺中市,中區,0,2,0,6,3,5,50,4,1,1,4,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,7,5,,6,6,1,21,8,B03,120.677642,24.144083,2
2022,2,1,22,55,臺中市,北區,0,0,0,6,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,16,16,1,22,,B03,120.689316,24.146778,3
2022,2,1,23,20,臺中市,大里區,0,0,0,6,,,30,,,,,,,,,,,,,,,12,,,,,B03,,,1,,9,,,12,12,1,21,,B03,120.702668,24.098449,3
2022,2,1,23,26,臺中市,西屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,42,,,,,C03,,,1,,1,,,42,42,1,22,,C03,120.645118,24.179051,3
2022,2,2,0,14,臺中市,北屯區,0,1,0,7,3,5,50,4,1,1,4,4,5,7,3,1,10,5,5,2,15,6,2,7,1,1,B03,7,9,1,8,2,8,,6,6,1,21,8,B03,120.690851,24.180163,2
2022,2,2,0,18,臺中市,大甲區,0,0,0,6,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,22,,B03,120.620464,24.34815,3
2022,2,2,0,22,臺中市,豐原區,0,0,0,6,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,21,,B03,120.713962,24.253458,3
2022,2,2,0,38,臺中市,太平區,0,1,0,6,3,5,50,14,7,1,4,4,5,6,4,4,5,5,4,2,16,42,3,10,1,1,B03,7,11,1,5,1,8,,42,42,1,21,8,B03,120.700844,24.145721,2
2022,2,2,1,15,臺中市,南屯區,0,2,0,6,3,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,12,7,2,9,1,4,C03,7,7,1,10,2,14,,7,7,1,12,8,C03,120.649912,24.136676,2
2022,2,2,1,20,臺中市,清水區,0,1,0,6,3,5,70,14,7,1,4,4,5,7,4,4,1,4,1,1,2,54,2,9,1,1,H01,8,20,8,20,2,16,,54,54,1,22,8,H01,120.53831,24.285596,2
2022,2,2,2,53,臺中市,南區,0,0,0,6,,,50,,,,,,,,,,,,,,,25,,,,,B03,,,1,,2,,,25,25,1,20,,B03,120.672958,24.131147,3
2022,2,2,3,45,臺中市,北屯區,0,2,0,6,3,5,60,4,1,1,4,4,5,7,2,1,10,5,5,2,16,25,2,9,1,1,C03,7,9,1,10,2,11,,25,25,1,21,8,C03,120.719588,24.163059,2
2022,2,2,5,50,臺中市,大雅區,0,1,0,6,3,5,50,14,9,1,4,4,5,7,4,4,5,5,5,1,18,23,2,9,1,1,C03,7,9,1,10,2,15,,23,23,1,22,9,C03,120.647559,24.224781,2
2022,2,2,6,15,臺中市,西屯區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,9,15,3,10,1,1,B01,7,5,1,4,2,1,,15,15,1,21,8,B01,120.635565,24.172953,2
2022,2,2,6,45,臺中市,后里區,0,3,0,8,1,5,30,3,2,1,5,4,3,3,4,4,10,5,5,2,17,5,2,9,1,1,C03,7,5,1,10,2,11,,5,5,1,8,1,C03,120.719516,24.30728,2
2022,2,2,7,11,臺中市,北屯區,0,1,0,7,1,5,50,14,8,1,4,4,5,7,4,4,1,4,4,2,13,23,3,10,1,1,B03,7,14,1,8,2,7,,38,23,1,21,8,B03,120.68626,24.194631,2
2022,2,2,7,45,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,16,16,1,22,,C03,120.719222,24.249222,3
2022,2,2,8,12,臺中市,沙鹿區,0,1,0,7,1,5,40,4,1,1,5,4,5,7,3,1,5,4,5,1,15,6,3,10,1,1,B03,7,9,1,8,2,4,,6,6,1,4,8,B03,120.561853,24.236835,2
2022,2,2,8,13,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,4,,,,,B03,,,1,,1,,,4,4,1,4,,B03,120.656886,24.200976,3
2022,2,2,8,17,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,3,4,B03,7,9,1,8,2,5,,6,6,1,5,8,B03,120.676115,24.125751,2
2022,2,2,8,40,臺中市,大里區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,16,23,3,10,1,1,B03,7,1,1,8,2,4,,23,23,1,9,8,B03,120.707132,24.097198,2
2022,2,2,8,47,臺中市,大甲區,0,1,0,7,1,5,50,11,9,1,5,4,5,7,1,1,5,5,5,1,10,4,3,10,1,1,F03,7,9,8,20,2,16,,4,4,1,9,8,F03,120.653984,24.389975,2
2022,2,2,9,5,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,43,2,9,3,4,C03,7,9,1,10,2,14,,43,43,1,21,8,C03,120.69934,24.167618,2
2022,2,2,9,27,臺中市,北區,0,0,0,8,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,60,60,1,,,,120.673754,24.144812,3
2022,2,2,9,30,臺中市,北屯區,0,1,0,8,1,5,50,11,9,1,4,4,5,7,4,4,5,5,5,2,18,13,2,9,1,1,C03,7,9,1,10,2,14,,13,13,1,4,8,C03,120.746,24.1967,2
2022,2,2,9,38,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,25,3,10,1,1,B03,7,5,1,8,2,1,,25,25,1,22,8,B03,120.666818,24.115311,2
2022,2,2,9,39,臺中市,大甲區,0,1,0,7,1,5,60,4,1,1,5,4,5,7,1,1,10,5,5,2,18,23,2,9,1,1,C03,7,5,1,10,2,14,,23,23,1,5,8,C03,120.620305,24.424028,2
2022,2,2,9,48,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,8,1,,,23,23,1,21,,B03,120.670984,24.194828,3
2022,2,2,9,52,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,17,17,1,22,,B03,120.72076,24.267675,3
2022,2,2,9,53,臺中市,神岡區,0,0,0,8,,,30,,,,,,,,,,,,,,,42,,,,,B03,,,1,,1,,,42,42,1,22,,B03,120.659647,24.251208,3
2022,2,2,10,7,臺中市,清水區,0,1,0,8,1,5,60,4,1,1,5,4,5,7,1,1,1,1,1,2,16,9,3,10,1,1,B03,7,6,1,8,2,5,,9,9,1,21,8,B03,120.549592,24.276748,2
2022,2,2,10,13,臺中市,西區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,2,1,10,5,5,2,15,23,3,10,1,1,B03,7,9,1,8,2,4,,23,23,1,5,8,B03,120.672508,24.131827,2
2022,2,2,10,13,臺中市,豐原區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,26,3,10,1,1,B12,7,9,1,8,2,2,,26,26,1,22,8,B12,120.733623,24.255427,2
2022,2,2,10,15,臺中市,豐原區,0,1,0,8,1,5,50,15,9,1,5,4,5,7,4,4,10,4,5,2,18,23,2,9,3,4,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.713638,24.277724,2
2022,2,2,10,20,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,22,,B03,120.680424,24.113478,3
2022,2,2,10,27,臺中市,新社區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,,,,,B03,,,1,,2,,,19,19,1,21,,B03,120.808714,24.247706,3
2022,2,2,10,35,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,26,3,10,1,1,B03,7,6,1,8,2,5,,26,26,1,21,8,B03,120.698031,24.147951,2
2022,2,2,10,37,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,16,16,1,21,,B03,120.683885,24.172094,3
2022,2,2,10,42,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,8,,,,,B03,,,1,,2,,,8,8,1,3,,B03,120.525481,24.223223,3
2022,2,2,10,52,臺中市,太平區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,5,4,5,1,13,23,2,8,1,1,C01,7,9,1,9,2,11,14,23,23,1,22,8,C01,120.747741,24.126635,2
2022,2,2,10,55,臺中市,北屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,19,,,,,B03,,,1,,2,,,19,19,1,22,,B03,120.665296,24.180563,3
2022,2,2,10,55,臺中市,神岡區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,21,,B03,120.677286,24.264666,3
2022,2,2,11,0,臺中市,豐原區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,1,13,23,3,10,3,4,B03,7,9,1,8,2,1,,23,23,1,22,8,B03,120.757939,24.275861,2
2022,2,2,11,0,臺中市,豐原區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,16,10,3,10,1,1,B03,7,11,1,8,2,5,,10,10,1,22,8,B03,120.720301,24.241033,2
2022,2,2,11,4,臺中市,西屯區,0,0,0,,,,50,,,,,,,,,,,,,,,17,,,,,B01,,,1,,2,,,17,17,1,22,,B01,120.657621,24.196747,3
2022,2,2,11,5,臺中市,大里區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B02,,,1,,,,,12,12,1,4,,B02,120.697717,24.084085,3
