年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2022,11,1,7,39,臺中市,西區,0,0,0,8,1,5,50,14,7,1,5,4,5,7,4,4,3,4,4,2,13,23,,,,,B02,,,1,,1,,,23,23,1,4,,B02,120.656996,24.134704,3
2022,11,1,7,43,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,17,,1,5,,B03,120.670624,24.119282,3
2022,11,1,7,43,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,,,,,C03,,,1,,1,,,6,,1,4,,C03,120.614521,24.176423,3
2022,11,1,7,43,臺中市,清水區,0,0,0,7,1,5,50,14,9,1,4,4,5,7,4,4,5,5,5,2,16,6,3,10,1,1,C03,7,5,1,8,2,11,,6,6,1,5,1,C03,120.574496,24.269088,3
2022,11,1,7,44,臺中市,梧棲區,0,1,0,8,1,5,60,3,1,1,5,4,5,7,4,4,1,5,5,2,16,26,3,10,1,1,B03,7,8,1,7,2,2,,26,26,1,12,8,B03,120.526072,24.225464,2
2022,11,1,7,45,臺中市,南屯區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,5,2,16,26,3,10,1,1,B03,7,11,1,8,2,5,,26,26,1,22,9,B03,120.653012,24.149455,2
2022,11,1,7,45,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,,1,22,,B03,120.715398,24.182271,3
2022,11,1,7,45,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,C03,,,1,,1,,,16,,1,22,,C03,120.732577,24.11639,3
2022,11,1,7,46,臺中市,北屯區,0,1,0,8,1,5,50,4,2,1,4,4,5,7,4,4,5,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,12,,6,6,1,22,8,C03,120.666463,24.185968,2
2022,11,1,7,46,臺中市,梧棲區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,4,2,5,1,1,C03,7,9,1,10,2,12,,4,4,1,12,8,C03,120.528349,24.253024,2
2022,11,1,7,46,臺中市,后里區,0,0,0,,,,40,,,,,,,,,,,,,,,18,,,,,B03,,,1,,2,,,18,,1,22,,B03,120.717524,24.309555,3
2022,11,1,7,48,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,3,4,B03,7,5,1,8,2,1,,6,6,1,22,8,B03,120.64499,24.172863,2
2022,11,1,7,48,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,,,,,B03,,,1,,1,,,19,,1,4,,B03,120.615034,24.242415,3
2022,11,1,7,51,臺中市,豐原區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,8,1,1,C03,7,9,1,10,2,11,,6,6,1,21,8,C03,120.715653,24.262548,2
2022,11,1,7,53,臺中市,大甲區,0,0,0,8,,,70,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.643802,24.400016,3
2022,11,1,7,54,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,3,10,1,1,B03,7,9,1,8,2,8,,25,25,1,22,8,B03,120.697677,24.150765,2
2022,11,1,7,57,臺中市,東區,0,1,0,8,1,5,30,5,1,1,5,4,5,7,1,1,10,5,5,2,15,23,3,10,1,1,B03,7,9,1,8,2,8,,23,23,1,21,8,B03,120.705305,24.130299,2
2022,11,1,7,58,臺中市,南區,0,1,0,8,1,5,50,4,1,5,5,4,5,7,1,1,10,5,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.666866,24.119181,2
2022,11,1,7,59,臺中市,南區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,4,2,17,12,3,10,1,1,B03,7,2,1,8,2,3,,12,12,1,22,8,B03,120.652508,24.114593,2
2022,11,1,8,4,臺中市,后里區,0,1,0,8,1,5,40,4,1,1,4,4,5,7,1,1,10,5,5,2,16,25,2,9,1,1,C03,7,9,1,10,2,14,,25,25,1,22,8,C03,120.718406,24.314641,2
2022,11,1,8,5,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.645937,24.199571,3
2022,11,1,8,10,臺中市,東勢區,0,1,0,8,1,5,60,3,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,5,,6,6,1,22,9,B03,120.833716,24.242576,2
2022,11,1,8,11,臺中市,中區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,C03,,,1,,2,,,23,,1,21,,C03,120.681243,24.143535,4
2022,11,1,8,11,臺中市,北屯區,0,0,0,8,,,80,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.68847,24.201012,3
2022,11,1,8,14,臺中市,梧棲區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,14,,23,23,1,5,8,C03,120.532864,24.260198,2
2022,11,1,8,25,臺中市,潭子區,0,2,0,8,1,5,50,3,2,1,5,4,5,7,4,4,8,3,5,1,17,6,3,10,1,1,B03,7,5,1,8,2,1,,6,6,1,22,8,B03,120.711859,24.229616,2
2022,11,1,8,25,臺中市,西區,0,0,1,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,12,40,3,10,3,4,B03,7,13,1,8,2,4,,40,40,1,21,8,B03,120.66256,24.150874,2
2022,11,1,8,25,臺中市,沙鹿區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,9,5,4,2,17,6,3,10,1,1,B03,7,5,1,8,2,5,,6,6,1,4,8,B03,120.563289,24.20579,2
2022,11,1,8,31,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,4,3,10,1,1,C03,7,1,1,10,2,11,,4,4,1,22,1,C03,120.691724,24.172672,2
2022,11,1,8,34,臺中市,大雅區,1,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,2,9,1,1,C03,7,9,1,10,3,11,,25,25,1,22,9,C03,120.66068,24.21223,1
2022,11,1,8,34,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.685897,24.181447,3
2022,11,1,8,34,臺中市,梧棲區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,21,,B03,120.537631,24.249098,3
2022,11,1,8,35,臺中市,豐原區,0,1,0,8,1,5,60,14,8,1,5,4,5,7,4,4,1,4,4,1,13,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,23,1,C03,120.737056,24.248583,2
2022,11,1,8,39,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,B12,,,1,,1,,,42,,1,22,,B12,120.627824,24.18105,3
2022,11,1,8,40,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,21,,B03,120.678892,24.163322,3
2022,11,1,8,40,臺中市,西屯區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,9,1,10,2,12,,6,6,1,4,8,C03,120.650465,24.174837,2
2022,11,1,8,40,臺中市,豐原區,0,0,0,8,,,60,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,44,16,1,22,,B03,120.722945,24.236316,3
2022,11,1,8,47,臺中市,北區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,1,2,4,2,16,6,3,10,1,1,C03,7,6,1,10,2,12,,6,6,1,21,8,C03,120.686662,24.16309,2
2022,11,1,8,47,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,A05,,,1,,1,,,12,,1,22,,A05,120.643653,24.195452,3
2022,11,1,8,47,臺中市,大肚區,0,1,0,8,1,5,50,4,18,1,5,4,5,7,2,1,10,5,5,2,3,15,3,10,1,1,B03,7,5,1,8,2,8,,15,15,1,22,8,B03,120.581439,24.116989,2
2022,11,1,8,50,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,,,,,B03,,,1,,2,,,26,,1,22,,B03,120.706982,24.209101,3
2022,11,1,8,50,臺中市,北區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,3,4,4,2,17,23,2,9,1,1,C03,7,14,2,18,2,14,,23,23,1,22,8,C03,120.678906,24.16319,2
2022,11,1,8,56,臺中市,西區,0,0,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,23,,,,,B03,,,1,,1,,,23,,1,4,,B03,120.66765,24.141481,3
2022,11,1,9,0,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,11,,,12,,1,22,,B03,120.686061,24.166846,3
2022,11,1,9,8,臺中市,東區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,11,26,3,10,1,1,C03,7,9,1,10,2,11,,26,26,1,21,8,C03,120.688641,24.125293,2
2022,11,1,9,14,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,13,23,2,8,1,1,C03,7,9,1,10,2,11,,23,23,1,22,9,C03,120.652396,24.191196,2
2022,11,1,9,15,臺中市,烏日區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,2,1,5,4,5,1,13,23,3,10,1,1,B03,7,5,1,8,2,5,,23,23,1,21,8,B03,120.628707,24.101969,2
2022,11,1,9,30,臺中市,龍井區,0,1,0,8,1,5,50,3,2,1,5,4,1,7,3,1,5,5,5,2,29,23,2,9,3,4,C03,7,6,1,10,2,11,,23,23,1,22,9,C03,120.569883,24.19475,2
2022,11,1,9,31,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,,1,22,,B12,120.656276,24.250624,3
2022,11,1,9,33,臺中市,西屯區,0,0,0,8,,,80,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,16,,1,22,,B03,120.64658,24.195769,3
2022,11,1,9,38,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,6,,,,,B12,,,1,,1,,,6,,1,22,,B12,120.660911,24.193568,3
2022,11,1,9,40,臺中市,外埔區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,,1,10,,B12,120.636567,24.343318,3
2022,11,1,9,40,臺中市,東勢區,0,3,0,8,1,8,30,3,2,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,11,,6,6,1,22,9,C03,120.832488,24.240686,2
2022,11,1,9,43,臺中市,南區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,3,4,5,2,16,6,2,9,1,1,C03,7,6,4,11,2,14,,6,6,1,22,8,C03,120.661173,24.121326,2
2022,11,1,9,55,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,25,,,,,B03,,,1,,2,,,25,,1,22,,B03,120.667144,24.128928,3
2022,11,1,9,55,臺中市,東區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,12,,6,6,1,21,8,C03,120.695011,24.14632,2
2022,11,1,9,56,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,16,,1,22,,B03,120.6506,24.164811,3
2022,11,1,9,59,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,1,,,23,,1,21,,B12,120.721612,24.182586,3
2022,11,1,10,1,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,19,,,,,B03,,,1,,2,,,19,,1,4,,B03,120.63747,24.176326,3
2022,11,1,10,5,臺中市,東勢區,0,2,0,8,1,5,50,4,2,1,5,4,5,7,1,1,4,1,5,1,16,25,2,9,1,1,C03,7,9,1,10,2,11,,25,25,1,22,9,C03,120.826503,24.260422,2
2022,11,1,10,8,臺中市,西區,0,0,0,8,1,5,50,3,7,1,5,4,5,7,4,4,3,4,4,2,13,23,,,,,B03,,,1,,1,,,23,23,1,5,,B03,120.667925,24.14203,3
2022,11,1,10,9,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,21,,B03,120.657422,24.150353,3
2022,11,1,10,9,臺中市,北屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,8,1,1,C03,7,9,1,10,2,14,,6,6,1,22,8,C03,120.681837,24.174352,2
2022,11,1,10,20,臺中市,東區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,18,23,2,9,1,1,C04,7,9,1,11,2,15,,23,23,1,22,8,C04,120.698958,24.127186,2
2022,11,1,10,24,臺中市,大肚區,0,0,0,,,,70,,,,,,,,,,,,,,,45,,,,,A11,,,1,,2,,,45,,1,10,,A11,120.558177,24.127184,3
2022,11,1,10,29,臺中市,北屯區,0,2,0,8,1,5,40,14,8,1,5,4,5,7,4,4,5,5,4,2,13,13,2,9,1,1,C03,7,9,1,10,2,11,,13,13,1,22,8,C03,120.659328,24.188471,2
2022,11,1,10,30,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,,,,,C03,,,1,,2,,,26,26,1,22,,C03,120.620583,24.139967,3
2022,11,1,10,31,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,,,,,B03,,,1,,2,,,19,,1,22,,B03,120.652873,24.108827,3
2022,11,1,10,38,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,11,,,23,,1,22,,B03,120.669192,24.16045,3
2022,11,1,10,43,臺中市,豐原區,0,0,0,8,,,30,,,,,,,,,,,,,,,19,,,,,B12,,,1,,2,,,19,,1,21,,B12,120.729687,24.250928,3
2022,11,1,10,52,臺中市,豐原區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,17,26,2,7,1,1,C03,7,9,1,10,2,15,,26,26,1,22,8,C03,120.721585,24.257881,2
2022,11,1,11,2,臺中市,太平區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,25,23,2,9,3,4,C03,7,9,1,10,2,12,,23,23,1,9,8,C03,120.734478,24.118422,2
2022,11,1,11,12,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,7,,1,22,,B03,120.613318,24.184431,3
2022,11,1,11,26,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,C03,,,1,,9,,,23,,1,22,,C03,120.635915,24.151393,3
2022,11,1,11,27,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,18,42,2,9,1,1,C03,7,9,1,10,2,14,,42,23,1,22,9,C03,120.674962,24.138062,2
2022,11,1,11,27,臺中市,南區,0,0,0,8,,,1,,,,,,,,,,,,,,,42,,,,,B03,,,1,8,2,,,42,42,1,21,,B03,120.683104,24.128619,3
2022,11,1,11,34,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,4,4,5,7,4,4,5,4,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,1,C03,120.69499,24.165126,2
2022,11,1,11,34,臺中市,西屯區,0,2,0,8,1,5,30,15,9,1,5,4,5,7,4,4,10,5,5,2,11,5,3,10,1,1,B12,7,5,1,8,2,8,,5,5,1,22,8,B12,120.641372,24.175948,2
2022,11,1,11,35,臺中市,清水區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,16,11,2,9,1,1,C03,7,11,1,10,2,12,,11,6,1,5,1,C03,120.560173,24.267907,2
2022,11,1,11,51,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,4,,B03,120.555999,24.22078,3
2022,11,1,11,56,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,16,6,3,10,3,4,B02,7,6,1,8,2,2,,6,6,1,22,8,B02,120.643435,24.171798,2
2022,11,1,12,1,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,25,3,10,1,1,B03,7,5,1,8,2,1,,25,25,1,4,8,B03,120.629069,24.206071,2
2022,11,1,12,5,臺中市,西區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,5,5,2,12,19,,,,,B03,,,1,,2,,,19,,1,21,,B03,120.667796,24.142038,3
2022,11,1,12,5,臺中市,梧棲區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,13,,6,6,1,4,8,C03,120.533912,24.255807,2
2022,11,1,12,12,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.70674,24.214775,3
2022,11,1,12,14,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,2,9,1,1,C03,7,9,1,10,2,11,,44,25,1,4,1,C03,120.652131,24.144953,2
2022,11,1,12,17,臺中市,后里區,0,1,0,8,1,5,50,14,9,1,5,4,3,5,4,4,5,4,5,2,12,17,3,10,1,1,B03,7,9,1,8,2,5,,17,17,1,22,8,B03,120.711916,24.305428,2
2022,11,1,12,18,臺中市,豐原區,0,1,0,8,1,5,50,4,9,1,5,4,5,7,2,1,5,5,5,2,17,23,2,9,3,4,C03,7,5,1,10,2,11,,23,23,1,22,8,C03,120.71626,24.253036,2
2022,11,1,12,23,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,3,4,B02,7,6,1,8,2,5,,6,6,1,9,8,B02,120.722378,24.112677,2
2022,11,1,12,26,臺中市,大甲區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,8,1,1,C04,7,9,1,10,2,11,,6,6,1,20,8,C04,120.618918,24.347935,2
2022,11,1,12,28,臺中市,沙鹿區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,1,,6,6,1,21,8,B03,120.578696,24.221269,2
2022,11,1,12,30,臺中市,大雅區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,9,4,4,1,17,9,3,10,1,1,B03,7,6,3,18,2,2,,9,9,1,22,9,B03,120.651779,24.227995,2
2022,11,1,12,30,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,,1,22,,B03,120.616892,24.155127,3
2022,11,1,12,34,臺中市,西區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,8,2,9,1,1,C03,7,9,1,10,2,11,,44,8,1,22,9,C03,120.673341,24.159219,2
2022,11,1,12,34,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,,1,21,,B03,120.692407,24.155073,3
2022,11,1,12,35,臺中市,烏日區,0,0,0,8,,,60,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,16,,1,21,,B03,120.629977,24.104512,3
2022,11,1,13,0,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,B03,,,1,,9,,,42,,1,22,,B03,120.646363,24.183591,3
2022,11,1,13,2,臺中市,大甲區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,18,43,2,8,1,1,F03,7,9,8,20,2,16,,43,43,1,4,8,F03,120.61926,24.353325,2
2022,11,1,13,5,臺中市,東區,0,0,0,8,,,1,,,,,,,,,,,,,,,42,,,,,F03,,,8,20,2,,,42,42,1,21,,F03,120.695124,24.133581,3
2022,11,1,13,20,臺中市,北區,0,1,0,8,1,5,50,15,9,1,5,4,5,7,4,4,3,4,4,2,16,6,3,10,1,1,B03,7,9,1,8,2,8,,6,6,1,21,8,B03,120.683212,24.145811,2
2022,11,1,13,21,臺中市,北屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,2,1,1,2,5,2,12,26,2,3,1,1,B03,7,7,1,8,2,8,,26,26,1,22,8,B03,120.668476,24.173453,2
2022,11,1,13,32,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B12,,,1,,1,,,6,,1,22,,B12,120.608688,24.155958,3
2022,11,1,13,34,臺中市,大甲區,0,0,0,8,1,5,50,5,9,1,5,4,5,7,1,1,10,5,5,2,14,12,3,10,1,1,B12,7,2,1,8,1,7,,12,12,1,2,9,B12,120.63191,24.355789,3
