年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2023,2,1,6,36,臺中市,西屯區,0,1,0,8,1,5,50,14,12,1,5,4,5,7,4,4,5,4,5,2,17,16,2,8,1,1,C03,7,8,1,10,2,14,,16,16,1,22,8,C03,120.612753,24.171707,2
2023,2,1,6,39,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,4,5,2,16,6,3,10,1,1,B03,7,6,1,7,2,8,,6,6,1,22,8,B03,120.607947,24.158663,2
2023,2,1,6,40,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,8,,6,6,1,21,8,B03,120.688507,24.158597,2
2023,2,1,6,43,臺中市,大甲區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,1,,,6,,1,22,,B03,120.644709,24.404306,3
2023,2,1,7,1,臺中市,西屯區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,4,5,2,17,23,2,9,3,4,C03,7,9,1,10,2,11,,23,23,1,22,9,C03,120.650964,24.162311,2
2023,2,1,7,5,臺中市,南屯區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,1,18,23,2,9,1,1,C03,7,9,1,10,2,14,,23,23,1,22,8,C03,120.620629,24.152636,2
2023,2,1,7,18,臺中市,梧棲區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,7,1,1,C03,7,5,1,10,2,11,,6,6,1,3,1,C03,120.541288,24.226245,2
2023,2,1,7,19,臺中市,潭子區,0,1,0,8,1,5,60,4,1,1,5,4,5,7,1,1,1,4,4,1,13,23,3,10,1,1,C03,7,9,1,10,2,14,,23,23,1,22,8,C03,120.709041,24.233195,2
2023,2,1,7,20,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,,1,21,,B03,120.701366,24.191808,3
2023,2,1,7,25,臺中市,大雅區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,5,5,1,12,17,3,10,1,1,B12,7,9,1,8,2,2,,17,17,1,22,8,B12,120.65519,24.237103,2
2023,2,1,7,26,臺中市,北屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,2,1,10,5,5,2,15,25,3,10,1,1,B03,7,9,1,8,2,1,,25,25,1,5,8,B03,120.689856,24.200738,2
2023,2,1,7,30,臺中市,北區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,,,,,B03,,,1,,11,,,12,,1,22,,B03,120.670292,24.158161,3
2023,2,1,7,30,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,A41,,,1,,2,,,42,,1,21,,A41,120.689221,24.093178,3
2023,2,1,7,31,臺中市,大里區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,3,1,10,5,5,2,17,6,2,9,1,1,F03,7,5,8,20,2,16,,6,6,1,22,8,F03,120.730496,24.086486,2
2023,2,1,7,33,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,,,,,B12,,,1,,2,,,26,,1,5,,B12,120.686913,24.200947,3
2023,2,1,7,33,臺中市,龍井區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,5,,B03,120.532985,24.220736,3
2023,2,1,7,35,臺中市,西區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,2,7,1,1,C03,7,5,1,10,2,14,,6,6,1,5,8,C03,120.672838,24.148436,2
2023,2,1,7,35,臺中市,西屯區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,8,4,4,1,16,7,3,10,1,4,B03,7,8,1,8,2,3,,7,7,1,4,8,B03,120.622793,24.17501,2
2023,2,1,7,35,臺中市,沙鹿區,0,0,0,8,1,5,60,3,9,1,5,4,5,7,1,1,1,3,4,1,13,16,,,,,B03,,,1,,2,,,16,,1,22,,B03,120.56681,24.204135,3
2023,2,1,7,36,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,17,3,10,1,1,B03,7,9,1,8,2,5,2,17,17,1,5,8,B03,120.692821,24.163094,2
2023,2,1,7,40,臺中市,豐原區,0,2,0,8,1,5,60,14,9,1,5,4,5,7,4,4,8,3,5,1,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,5,C03,120.739313,24.262423,2
2023,2,1,7,44,臺中市,潭子區,0,1,0,8,1,5,50,14,9,1,4,4,5,7,4,4,1,4,5,1,17,23,2,9,1,1,C03,7,9,3,18,2,11,,23,23,1,22,8,C03,120.706253,24.216361,2
2023,2,1,7,44,臺中市,南屯區,0,1,0,8,3,5,30,4,1,1,5,4,5,7,1,1,5,5,5,2,17,25,3,10,1,1,C03,7,9,1,10,2,12,,25,25,1,22,8,C03,120.613034,24.1494,2
2023,2,1,7,44,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.639908,24.159641,3
2023,2,1,7,45,臺中市,烏日區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,4,5,1,11,6,3,10,1,1,B03,7,5,1,8,2,2,,6,6,1,21,8,B03,120.644317,24.087617,2
2023,2,1,7,48,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,23,3,10,3,4,B03,7,5,1,8,2,4,,44,26,1,22,8,B03,120.644933,24.181792,2
2023,2,1,7,48,臺中市,沙鹿區,0,1,0,8,1,5,70,14,7,1,5,4,5,7,4,4,1,4,4,1,13,16,2,8,1,1,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.611563,24.245119,2
2023,2,1,7,48,臺中市,沙鹿區,0,2,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,1,29,23,2,9,1,1,C03,7,15,1,10,2,11,,23,23,1,4,1,C03,120.612606,24.244557,2
2023,2,1,7,50,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,17,3,10,1,1,C03,7,15,6,10,2,12,,17,17,1,21,8,C03,120.675422,24.133556,2
2023,2,1,7,50,臺中市,南屯區,0,1,0,8,1,5,50,4,9,1,5,4,5,7,1,1,9,5,5,2,17,6,2,9,1,1,C03,7,6,1,10,2,12,,6,6,1,22,9,C03,120.630707,24.141061,2
2023,2,1,7,50,臺中市,烏日區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,13,16,3,10,1,1,C03,7,9,1,10,2,11,,16,16,1,21,1,C03,120.644222,24.093301,2
2023,2,1,7,50,臺中市,大安區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,1,11,6,2,9,1,1,C03,7,9,3,18,2,11,,6,6,1,22,1,C03,120.591186,24.351361,2
2023,2,1,7,52,臺中市,后里區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,5,,6,6,1,21,1,B03,120.7219,24.295161,2
2023,2,1,7,54,臺中市,南區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,3,5,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,3,5,C03,120.670203,24.121916,2
2023,2,1,7,54,臺中市,南區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,9,4,5,2,12,9,3,10,1,1,B03,7,6,1,8,2,2,,9,9,1,4,1,B03,120.661924,24.12352,2
2023,2,1,7,55,臺中市,烏日區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,9,1,10,2,11,14,6,6,1,21,8,C03,120.644346,24.064482,2
2023,2,1,7,57,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,23,3,10,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.673536,24.181345,2
2023,2,1,7,58,臺中市,西屯區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,16,23,2,9,1,1,C03,7,9,1,8,2,11,,23,23,1,4,8,C03,120.6478,24.156688,2
2023,2,1,7,59,臺中市,北屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,,,,,C03,,,1,,1,,,6,,1,5,,C03,120.692623,24.18093,3
2023,2,1,8,0,臺中市,南區,0,0,0,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,67,,1,,,,120.681002,24.134548,3
2023,2,1,8,0,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,C03,,,1,,2,,,23,,1,22,,C03,120.673968,24.252859,3
2023,2,1,8,2,臺中市,北區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,C02,7,6,1,10,2,12,,6,6,1,5,8,C02,120.700765,24.158389,2
2023,2,1,8,3,臺中市,西屯區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,17,6,3,10,3,4,B03,7,5,1,8,2,5,,6,6,1,22,9,B03,120.655224,24.200551,2
2023,2,1,8,10,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,60,,,,,,,,,,,,,60,,1,,,,120.679776,24.074838,3
2023,2,1,8,12,臺中市,西區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,1,1,5,4,4,2,16,7,2,9,1,1,C03,7,7,1,10,2,14,,7,7,1,21,8,C03,120.666736,24.141067,2
2023,2,1,8,14,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,1,,,,,C03,,,4,8,1,,,1,1,1,22,,C03,120.658228,24.15437,3
2023,2,1,8,14,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,5,4,5,2,16,9,3,10,3,4,B03,7,6,1,8,2,6,,9,9,1,22,9,B03,120.636205,24.146723,2
2023,2,1,8,15,臺中市,北區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,6,2,9,1,1,F01,7,11,8,20,2,16,,6,6,1,21,8,F01,120.67543,24.165469,2
2023,2,1,8,19,臺中市,西屯區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,1,5,1,1,13,16,3,10,1,4,C03,7,9,3,18,2,11,,16,16,1,4,8,C03,120.621263,24.179901,2
2023,2,1,8,19,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,15,25,3,10,1,1,C03,7,10,1,10,1,11,,25,25,1,21,8,C03,120.705006,24.159448,2
2023,2,1,8,21,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,16,,1,5,,C03,120.671619,24.138241,3
2023,2,1,8,24,臺中市,大里區,0,1,0,7,1,5,60,3,1,1,5,4,5,7,1,1,10,5,5,2,12,17,3,10,1,1,B12,7,9,1,8,2,2,,17,17,2,22,8,B12,120.66171,24.108991,2
2023,2,1,8,25,臺中市,東勢區,0,0,0,8,,,70,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.83217,24.246439,3
2023,2,1,8,26,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,16,,1,22,,C03,120.613149,24.149761,3
2023,2,1,8,28,臺中市,北區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,4,2,13,16,2,8,1,1,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.685146,24.165975,2
2023,2,1,8,29,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,8,,,,,B03,,,1,,1,,,8,,1,22,,B03,120.630687,24.13994,3
2023,2,1,8,30,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,,1,22,,B12,120.655426,24.229801,3
2023,2,1,8,30,臺中市,西區,0,0,0,,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,1,,,6,6,1,21,,B03,120.670488,24.151252,3
2023,2,1,8,33,臺中市,西區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,1,4,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.660586,24.156658,2
2023,2,1,8,35,臺中市,潭子區,0,0,0,8,,,80,,,,,,,,,,,,,,,7,,,,,B12,,,1,,2,,,7,,1,9,,B12,120.701006,24.201259,3
2023,2,1,8,36,臺中市,北屯區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,4,4,2,12,7,3,10,1,1,B03,7,8,1,8,2,5,,7,7,1,5,8,B03,120.715358,24.182351,2
2023,2,1,8,40,臺中市,北屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,17,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,5,1,C03,120.66065,24.191436,2
2023,2,1,8,42,臺中市,西區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,C03,,,1,,1,,,23,,1,21,,C03,120.671236,24.134326,3
2023,2,1,8,47,臺中市,新社區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,5,1,16,6,2,9,1,1,C03,7,5,1,10,2,11,,6,6,1,9,8,C03,120.809325,24.249047,2
2023,2,1,8,49,臺中市,龍井區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,25,2,9,1,1,C03,7,9,1,10,2,11,,25,25,1,9,1,C03,120.545481,24.209527,2
2023,2,1,8,51,臺中市,西屯區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,1,1,1,4,5,2,13,23,2,8,1,1,C03,7,9,1,10,2,11,,23,23,1,22,9,C03,120.641018,24.167806,2
2023,2,1,8,52,臺中市,大里區,0,3,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,8,1,1,C03,7,9,4,11,2,11,,6,6,1,22,8,C03,120.675846,24.107893,2
2023,2,1,8,56,臺中市,大里區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,4,2,16,8,2,9,1,1,C03,7,5,1,10,2,12,,8,8,1,22,9,C03,120.695171,24.099545,2
2023,2,1,8,58,臺中市,西屯區,0,1,0,8,1,5,50,3,9,1,5,4,5,7,1,1,5,4,5,2,18,42,2,8,3,4,C03,7,9,1,10,2,14,,42,42,1,22,8,C03,120.624862,24.185095,2
2023,2,1,9,0,臺中市,沙鹿區,0,2,0,8,1,5,50,4,9,1,5,4,5,7,4,4,4,3,5,1,15,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.563982,24.241925,2
2023,2,1,9,2,臺中市,北區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,11,,,23,,1,22,,B03,120.683319,24.147498,3
2023,2,1,9,7,臺中市,清水區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,8,1,1,C03,7,9,1,10,2,11,,6,6,1,19,5,C03,120.577463,24.287272,2
2023,2,1,9,10,臺中市,南區,0,0,0,,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,44,12,1,22,,B03,120.650627,24.116233,3
2023,2,1,9,11,臺中市,南區,0,0,0,,,,50,,,,,,,,,,,,,,,40,,,,,B12,,,1,,2,,,40,,1,22,,B12,120.684035,24.130173,3
2023,2,1,9,13,臺中市,北區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,B01,7,9,1,2,2,2,,6,6,1,5,8,B01,120.683767,24.15524,2
2023,2,1,9,22,臺中市,西屯區,0,1,0,8,1,5,50,15,9,1,5,4,5,7,4,4,5,4,5,2,17,43,2,9,3,4,C03,7,9,1,10,2,12,,43,43,1,22,8,C03,120.624891,24.180268,2
2023,2,1,9,22,臺中市,豐原區,0,1,0,8,1,5,60,4,1,1,5,4,5,7,2,1,10,5,5,2,16,25,2,9,3,4,C03,7,9,1,10,2,11,,25,25,1,22,8,C03,120.730422,24.266619,2
2023,2,1,9,25,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,7,,1,22,,B03,120.653258,24.160817,3
2023,2,1,9,27,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,5,5,5,2,12,1,3,10,1,1,C03,7,4,1,10,2,12,,1,1,1,5,5,C03,120.653495,24.122737,2
2023,2,1,9,34,臺中市,北區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,13,23,3,10,1,1,B03,7,9,1,8,2,5,,23,23,1,22,8,B03,120.683767,24.15524,2
2023,2,1,9,35,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,,,,,B03,,,1,,2,,,43,,1,5,,B03,120.692536,24.180811,4
2023,2,1,9,39,臺中市,豐原區,0,1,0,8,1,5,60,3,1,1,5,4,5,7,4,4,8,3,5,1,12,6,3,10,1,1,B03,7,6,1,8,2,5,,6,6,1,22,5,B03,120.724951,24.236346,2
2023,2,1,9,40,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,,1,22,,B03,120.611206,24.187675,3
2023,2,1,9,41,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,1,,23,6,1,22,8,B03,120.664002,24.123244,2
2023,2,1,9,41,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,16,,1,4,,B03,120.645958,24.164811,3
2023,2,1,9,43,臺中市,潭子區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,5,4,5,1,17,6,2,8,1,1,C03,7,5,1,10,2,15,,6,6,1,22,8,C03,120.702513,24.194427,2
2023,2,1,9,50,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,9,4,5,2,1,23,3,10,1,1,B12,7,6,1,8,2,1,,23,23,1,5,1,B12,120.694663,24.127541,2
2023,2,1,9,50,臺中市,神岡區,0,2,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,2,4,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,16,1,22,9,C03,120.679964,24.248395,2
2023,2,1,9,55,臺中市,大甲區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,1,12,17,3,10,1,1,B03,7,9,1,8,2,2,,17,17,1,22,8,B03,120.616616,24.347191,2
2023,2,1,10,9,臺中市,大甲區,0,0,0,8,1,5,60,14,9,1,5,4,5,7,1,1,1,4,5,1,14,38,3,10,4,1,A11,7,14,1,2,2,6,,38,38,1,22,4,A11,120.638771,24.362912,3
2023,2,1,10,11,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,,1,22,,B03,120.612253,24.140256,3
2023,2,1,10,13,臺中市,大雅區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.65352,24.226522,3
2023,2,1,10,13,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,3,4,B03,7,5,1,8,2,6,,6,6,1,22,8,B03,120.637459,24.177604,2
2023,2,1,10,15,臺中市,沙鹿區,0,1,0,8,1,5,50,15,9,1,5,4,5,7,4,4,4,4,4,2,18,23,2,9,1,1,C03,7,9,1,10,2,14,,23,23,1,22,9,C03,120.586265,24.246007,2
2023,2,1,10,17,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,12,1,2,9,1,1,C03,7,4,1,10,2,11,14,1,1,1,5,8,C03,120.669496,24.176338,2
2023,2,1,10,23,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,19,43,2,8,1,1,F02,7,5,8,20,2,16,,43,43,1,20,9,F02,120.714657,24.141459,2
2023,2,1,10,25,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,9,,,,,B03,,,1,,1,,,9,,1,5,,B03,120.673337,24.166906,3
2023,2,1,10,30,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B12,,,1,,2,,,12,12,1,5,,B12,120.68161,24.171809,3
2023,2,1,10,32,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,1,,,6,,1,22,,B03,120.625656,24.184746,3
2023,2,1,10,33,臺中市,大里區,0,1,0,8,1,5,60,4,1,1,5,4,5,7,1,1,1,2,4,1,16,6,3,10,1,1,B03,7,6,1,8,2,2,,6,6,1,22,9,B03,120.687412,24.102232,2
2023,2,1,10,34,臺中市,豐原區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,11,23,3,10,1,1,C03,7,15,1,10,2,14,,23,5,1,22,8,C03,120.71461,24.247263,2
2023,2,1,10,43,臺中市,龍井區,0,1,0,8,1,5,40,11,7,1,5,4,5,7,4,4,4,5,4,2,20,22,2,1,3,4,B12,7,9,1,8,2,5,,22,22,1,5,8,B12,120.505779,24.210122,2
2023,2,1,10,45,臺中市,大肚區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,,1,20,,B03,120.544058,24.155701,3
2023,2,1,10,46,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B01,,,1,,2,,,23,,1,10,,B01,120.562577,24.233416,4
2023,2,1,10,47,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,A11,,,1,,2,,,17,17,1,22,,A11,120.802916,24.256438,3
2023,2,1,10,48,臺中市,東區,0,0,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,5,5,2,16,23,3,10,1,1,B11,7,6,1,8,9,2,,23,23,2,5,8,B11,120.704664,24.144426,3
2023,2,1,10,52,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.669498,24.178795,2
2023,2,1,10,54,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,B03,,,1,,2,,,42,,1,21,,B03,120.602344,24.107268,3
2023,2,1,10,56,臺中市,北區,0,1,0,8,1,5,50,4,18,1,5,4,5,7,1,1,10,5,5,2,3,15,3,10,1,1,B12,7,5,1,8,2,5,,15,15,1,22,8,B12,120.684456,24.142287,2
2023,2,1,10,56,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,25,,,,,B03,,,6,,1,,,25,,1,5,,B03,120.721558,24.181586,3
2023,2,1,10,58,臺中市,北區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,12,3,10,1,1,B03,7,2,1,8,2,7,,12,12,1,5,8,B03,120.68623,24.153438,2
2023,2,1,11,1,臺中市,西區,0,1,0,8,1,5,50,4,3,1,5,4,5,7,1,1,10,5,5,2,13,23,3,10,1,1,C03,7,9,1,10,2,12,,23,23,1,5,8,C03,120.672769,24.135858,2
2023,2,1,11,9,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,8,4,4,1,16,10,3,10,1,4,B03,7,11,1,8,2,1,,10,10,1,4,8,B03,120.653776,24.162591,2
2023,2,1,11,15,臺中市,霧峰區,0,0,0,8,,,60,,,,,,,,,,,,,,,12,,,,,B02,,,1,,2,,,12,,1,4,,B02,120.695967,24.054134,3
2023,2,1,11,16,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,3,2,8,,6,6,1,22,5,B03,120.715994,24.134422,2
2023,2,1,11,18,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,16,,1,5,,C03,120.660605,24.178169,3
2023,2,1,11,20,臺中市,豐原區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,1,1,10,5,5,2,17,42,2,9,1,1,C03,7,11,1,10,2,12,,42,42,1,22,8,C03,120.749545,24.268486,2
2023,2,1,11,25,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,23,1,5,,B12,120.666325,24.181716,3
