年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2022,1,1,1,30,臺中市,西屯區,0,1,0,8,3,5,40,14,8,1,5,4,5,7,4,4,5,4,4,2,13,23,2,8,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.65385,24.176223,2
2022,1,1,1,30,臺中市,后里區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.683965,24.316643,3
2022,1,1,1,47,臺中市,沙鹿區,0,1,0,8,4,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,13,23,3,10,1,1,C03,7,9,1,10,2,11,,23,23,1,5,8,C03,120.586333,24.250194,2
2022,1,1,2,5,臺中市,西屯區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,23,42,3,10,3,4,B03,7,15,3,18,9,1,,42,42,1,22,8,B03,120.640431,24.173926,2
2022,1,1,2,26,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.657077,24.200721,3
2022,1,1,2,47,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,22,,B03,120.711153,24.248243,3
2022,1,1,3,14,臺中市,后里區,0,1,0,8,3,5,50,4,2,1,5,4,5,7,3,1,5,5,4,1,17,23,2,9,1,1,C03,7,5,6,18,8,11,,23,23,1,21,8,C03,120.71352,24.306385,2
2022,1,1,3,30,臺中市,霧峰區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,23,1,21,,B12,120.699224,24.066581,3
2022,1,1,3,33,臺中市,西屯區,0,3,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,26,2,9,3,4,C03,7,5,1,10,2,11,,26,26,1,22,8,C03,120.656181,24.159683,2
2022,1,1,3,48,臺中市,北區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,23,3,10,1,1,B01,7,9,1,1,2,1,,23,23,1,10,8,B01,120.672053,24.159229,2
2022,1,1,4,2,臺中市,南屯區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,9,,,23,23,1,12,,B03,120.60563,24.133472,3
2022,1,1,4,16,臺中市,西屯區,0,1,0,8,3,5,50,14,7,1,5,4,5,7,4,4,1,5,4,2,12,23,2,9,3,4,C03,7,9,1,10,2,14,,23,23,1,22,8,C03,120.646978,24.168398,2
2022,1,1,5,6,臺中市,北屯區,0,1,0,8,3,5,40,14,7,1,5,4,5,7,4,4,1,4,4,2,12,7,3,10,1,1,B03,7,7,1,8,2,5,,7,7,1,21,8,B03,120.686056,24.179475,2
2022,1,1,6,48,臺中市,南屯區,0,0,0,8,,,1,,,,,,,,,,,,,,,12,,,,,B12,,,1,,2,,,12,12,1,4,,B12,120.634028,24.144647,3
2022,1,1,7,10,臺中市,大肚區,0,1,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,8,1,1,C03,7,5,1,10,2,11,,6,6,1,19,8,C03,120.560337,24.122119,2
2022,1,1,7,16,臺中市,梧棲區,0,0,0,8,,,40,,,,,,,,,,,,,,,9,,,,,A41,,,1,,2,,,9,9,1,21,,A41,120.522728,24.224133,3
2022,1,1,7,31,臺中市,北屯區,0,1,0,8,1,5,50,4,9,1,5,1,5,7,1,1,1,3,5,2,13,42,2,9,1,1,B03,7,9,6,8,2,5,,42,42,1,21,8,B03,120.668666,24.200616,2
2022,1,1,7,40,臺中市,西屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,2,17,6,3,10,1,1,B03,7,6,1,8,1,2,,6,6,1,21,8,B03,120.645253,24.162368,2
2022,1,1,7,45,臺中市,后里區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,4,1,5,1,11,6,3,10,1,1,B03,7,5,1,8,2,8,,6,6,1,22,8,B03,120.707888,24.293141,2
2022,1,1,7,47,臺中市,北屯區,0,1,0,8,2,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,3,10,1,1,B12,7,9,1,8,2,8,,6,6,1,19,8,B12,120.6896,24.1691,2
2022,1,1,7,50,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,C04,,,1,,2,,,42,42,1,21,,C04,120.659111,24.256916,3
2022,1,1,8,20,臺中市,北區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,5,8,C03,120.691711,24.159433,2
2022,1,1,9,0,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,16,16,1,12,,B03,120.692117,24.248174,3
2022,1,1,9,13,臺中市,東區,0,0,0,8,1,5,80,10,9,1,5,4,5,7,4,4,2,3,5,1,16,7,3,10,1,1,B03,7,8,1,8,2,5,,7,7,1,21,8,B03,120.703853,24.125625,3
2022,1,1,9,20,臺中市,太平區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,18,42,2,9,1,1,C03,7,9,1,10,2,12,,42,42,1,5,5,C03,120.720713,24.120545,2
2022,1,1,9,30,臺中市,沙鹿區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,17,25,2,8,1,1,C03,7,9,1,10,2,11,,25,25,1,22,9,C03,120.568787,24.223492,2
2022,1,1,9,35,臺中市,梧棲區,0,0,0,8,,,40,,,,,,,,,,,,,,,9,,,,,B03,,,1,,2,,,9,9,1,21,,B03,120.556701,24.24265,3
2022,1,1,9,40,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,,,,,B03,,,1,,10,,,43,43,1,22,,B03,120.618024,24.185191,3
2022,1,1,9,41,臺中市,梧棲區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,21,,B03,120.535162,24.252896,3
2022,1,1,9,42,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,C03,,,1,,2,,,42,42,1,22,,C03,120.65302,24.154411,3
2022,1,1,9,52,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.687701,24.183621,3
2022,1,1,9,57,臺中市,北屯區,0,0,0,8,,,80,,,,,,,,,,,,,,,43,,,,,B03,,,1,,2,,,43,43,1,21,,B03,120.7138,24.14953,3
2022,1,1,10,0,臺中市,潭子區,0,1,0,8,1,5,60,4,1,1,5,4,5,7,2,1,10,5,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.705022,24.207144,2
2022,1,1,10,0,臺中市,東勢區,0,2,0,8,1,5,10,14,22,1,5,4,5,7,4,4,10,5,5,1,11,17,2,9,2,1,F01,7,9,8,20,2,16,,17,17,1,14,8,F01,120.818615,24.280314,2
2022,1,1,10,8,臺中市,北區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,5,5,2,16,10,3,10,1,1,B03,7,11,1,8,3,5,,10,10,1,22,8,B03,120.68337,24.15508,2
2022,1,1,10,34,臺中市,烏日區,0,0,0,8,,,60,,,,,,,,,,,,,,,9,,,,,B03,,,1,,2,,,9,9,1,22,,B03,120.61116,24.107646,3
2022,1,1,10,44,臺中市,外埔區,0,1,0,8,1,5,30,3,1,1,5,4,5,4,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,8,,6,6,1,4,5,B03,120.675538,24.320535,2
2022,1,1,10,45,臺中市,潭子區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,3,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,8,,6,6,1,22,8,B03,120.711199,24.232057,2
2022,1,1,10,55,臺中市,西區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,20,,B03,120.657721,24.154541,3
2022,1,1,10,57,臺中市,南屯區,0,1,0,8,1,5,50,14,12,1,5,4,5,7,4,4,4,3,5,2,16,19,3,10,1,1,B03,7,1,1,8,2,1,,19,19,1,22,8,B03,120.638103,24.13888,2
2022,1,1,11,0,臺中市,新社區,0,0,0,8,1,5,40,14,9,1,5,4,5,7,4,4,5,5,5,2,13,23,3,10,1,1,B01,,11,1,8,2,15,,10,23,1,22,,B01,120.795886,24.213241,3
2022,1,1,11,3,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,42,,,,,B03,,,1,,1,,,42,42,1,22,,B03,120.613203,24.173958,3
2022,1,1,11,5,臺中市,大肚區,0,2,0,8,1,5,40,14,13,1,5,4,5,7,4,4,1,4,4,1,12,42,2,9,1,1,F01,7,9,8,20,2,15,,42,42,1,21,8,F01,120.550689,24.138793,2
2022,1,1,11,8,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,3,4,B03,7,6,1,8,2,5,,6,6,1,12,8,B03,120.653022,24.136675,2
2022,1,1,11,25,臺中市,新社區,0,0,0,,,,40,,,,,,,,,,,,,,,5,3,10,1,1,B12,7,9,1,8,2,4,,5,5,1,22,8,B12,120.815435,24.186719,3
2022,1,1,11,25,臺中市,神岡區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,5,1,16,6,3,10,1,1,B03,7,5,1,8,2,5,,6,6,1,21,8,B03,120.69603,24.247943,2
2022,1,1,11,29,臺中市,南屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,17,42,2,9,1,1,C03,7,9,1,10,2,12,,42,42,1,22,8,C03,120.652863,24.149368,2
2022,1,1,11,29,臺中市,豐原區,0,1,0,8,1,5,50,3,7,1,5,4,5,7,4,4,5,5,4,2,13,16,2,9,3,4,C03,7,7,1,10,2,11,,16,16,1,22,9,C03,120.707527,24.244422,2
2022,1,1,11,30,臺中市,大雅區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,17,23,2,9,1,1,F03,7,9,8,20,2,16,,23,23,1,22,9,F03,120.652449,24.223869,2
2022,1,1,11,30,臺中市,烏日區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,4,5,1,15,6,3,10,1,1,B03,7,9,1,8,2,5,,6,6,1,21,8,B03,120.62203,24.103032,2
2022,1,1,11,34,臺中市,大雅區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,17,23,3,10,1,1,B03,7,6,1,8,2,5,,23,23,1,22,9,B03,120.655808,24.227257,2
2022,1,1,11,36,臺中市,豐原區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,26,3,10,1,1,C03,7,5,1,10,2,14,,26,26,1,22,8,C03,120.722498,24.236557,2
2022,1,1,11,37,臺中市,神岡區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,1,17,18,3,10,1,1,B03,7,3,1,8,2,2,,18,18,1,12,8,B03,120.631489,24.241138,2
2022,1,1,11,38,臺中市,北區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.670694,24.16737,3
2022,1,1,11,38,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,10,,,,,B03,,,1,,1,,,10,10,1,21,,B03,120.679525,24.176603,3
2022,1,1,11,45,臺中市,后里區,0,2,0,8,1,5,60,3,1,1,5,4,5,7,1,1,1,3,1,1,12,6,3,10,1,1,B03,7,6,1,8,2,5,,6,6,1,22,8,B03,120.723074,24.287771,2
2022,1,1,11,50,臺中市,新社區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,21,,B03,120.803113,24.227375,3
2022,1,1,11,51,臺中市,北屯區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,14,,6,6,1,21,8,C03,120.665763,24.181541,2
2022,1,1,11,53,臺中市,西屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,16,3,10,3,4,B03,7,9,1,8,2,1,3,16,16,1,22,8,B03,120.656955,24.201681,2
2022,1,1,11,55,臺中市,潭子區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,3,1,5,4,5,2,15,6,3,10,1,1,B03,7,9,1,8,2,5,,6,6,1,22,8,B03,120.701796,24.193208,2
2022,1,1,12,7,臺中市,大甲區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,17,17,1,22,,B03,120.621933,24.344089,3
2022,1,1,12,11,臺中市,沙鹿區,0,2,0,8,1,5,40,3,1,1,5,4,5,7,1,1,10,5,5,2,16,6,2,8,1,1,C03,7,6,2,18,2,12,,6,6,1,16,8,C03,120.56524,24.232606,2
2022,1,1,12,20,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,3,2,5,2,2,23,3,10,3,4,B03,7,9,1,8,6,5,,23,23,1,22,8,B03,120.644535,24.178556,2
2022,1,1,12,24,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,,,,,C03,,,1,,1,,,23,23,1,22,,C03,120.636104,24.182337,3
2022,1,1,12,30,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,21,,B03,120.719573,24.159485,3
2022,1,1,12,37,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,22,,B03,120.644843,24.229218,3
2022,1,1,12,55,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,,,,,B03,,,1,,2,,,26,26,1,22,,B03,120.720274,24.25925,3
2022,1,1,12,56,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,C03,,,1,,1,,,16,16,1,21,,C03,120.676286,24.201206,3
2022,1,1,13,1,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.63518,24.151633,3
2022,1,1,13,5,臺中市,南區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,16,19,3,10,1,1,C03,7,1,1,10,2,13,,19,19,1,3,5,C03,120.66706,24.11957,2
2022,1,1,13,6,臺中市,清水區,0,2,0,8,1,5,70,14,7,1,5,4,5,7,1,1,3,2,3,1,13,23,2,1,1,1,B03,7,9,1,8,2,8,,23,23,1,20,8,B03,120.535503,24.279112,2
2022,1,1,13,13,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,23,1,22,,B12,120.754744,24.274288,3
2022,1,1,13,22,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,,,,,B12,,,1,,1,,,12,12,1,22,,B12,120.633307,24.179339,3
2022,1,1,13,26,臺中市,豐原區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,17,19,3,10,3,4,B12,7,1,1,8,2,8,,19,19,1,22,8,B12,120.723766,24.252861,2
2022,1,1,13,36,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,16,16,1,22,,C03,120.688411,24.151722,3
2022,1,1,13,42,臺中市,南區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,5,5,2,2,23,3,10,1,1,B03,7,9,1,8,9,2,,23,23,1,5,8,B03,120.682629,24.129878,2
2022,1,1,13,44,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,10,,,,,B03,,,1,,2,,,10,10,1,22,,B03,120.642351,24.069318,3
2022,1,1,13,45,臺中市,東區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,2,1,3,2,5,2,13,42,3,10,1,1,B03,7,9,1,8,2,5,,42,42,1,21,8,B03,120.684925,24.135194,3
2022,1,1,13,46,臺中市,清水區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,2,4,1,15,6,2,9,1,1,C03,7,9,1,10,2,14,,6,6,1,4,1,C03,120.540888,24.265327,2
2022,1,1,13,49,臺中市,西屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,21,,B03,120.631944,24.170088,3
2022,1,1,13,50,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B02,,,1,,1,,,23,23,1,22,,B02,120.672769,24.135858,3
2022,1,1,13,52,臺中市,北區,0,1,0,8,1,5,50,5,1,1,2,4,5,7,1,1,1,2,5,2,12,23,2,8,1,1,C03,7,15,1,10,2,14,,23,23,1,5,8,C03,120.686252,24.15482,2
2022,1,1,13,52,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,14,12,16,16,1,5,8,C03,120.644701,24.162993,2
2022,1,1,13,53,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,23,1,21,,B12,120.703713,24.131119,3
2022,1,1,13,53,臺中市,豐原區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.703499,24.238163,3
2022,1,1,14,3,臺中市,大雅區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,22,,B03,120.652839,24.235857,3
2022,1,1,14,4,臺中市,龍井區,0,2,0,8,1,5,50,4,1,1,5,3,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,8,,6,6,1,5,5,B03,120.563172,24.200035,2
2022,1,1,14,5,臺中市,大甲區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,4,,B03,120.620065,24.34128,3
2022,1,1,14,6,臺中市,東勢區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,9,,B03,120.800675,24.302508,3
2022,1,1,14,13,臺中市,東區,0,0,0,,,,50,,,,,,,,,,,,,,,42,,,,,B03,,,1,,2,,,42,42,1,22,,B03,120.705732,24.13733,3
2022,1,1,14,20,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,7,7,1,22,,B03,120.639008,24.164621,3
2022,1,1,14,22,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,2,,,6,6,1,22,,B03,120.728638,24.251044,3
2022,1,1,14,29,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,22,,B03,120.714686,24.239531,3
2022,1,1,14,31,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,5,,B03,120.716937,24.128219,3
2022,1,1,14,32,臺中市,清水區,0,1,0,8,1,5,70,14,7,1,5,4,5,7,1,1,1,4,4,1,16,6,3,10,1,1,B03,7,5,1,8,2,1,,6,6,1,20,1,B03,120.582934,24.283473,2
2022,1,1,14,32,臺中市,豐原區,0,0,0,,,,50,,,,,,,,,,,,,,,42,,,,,B03,,,1,,2,,,42,42,1,22,,B03,120.735801,24.272792,3
2022,1,1,14,38,臺中市,西區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,5,,B03,120.665365,24.143229,3
2022,1,1,14,41,臺中市,潭子區,0,0,0,8,,,60,,,,,,,,,,,,,,,16,,,,,B02,,,1,,2,,,16,16,1,22,,B02,120.707632,24.225703,3
2022,1,1,14,47,臺中市,外埔區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,,,,,C03,,,1,,2,,,6,6,1,4,,C03,120.655113,24.330073,4
2022,1,1,14,53,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,B03,,,1,,2,,,42,42,1,21,,B03,120.711141,24.134325,3
2022,1,1,14,54,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,23,1,22,,B12,120.7191,24.247202,3
2022,1,1,14,56,臺中市,南屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,17,37,2,9,1,1,C03,7,9,1,10,2,14,,37,37,1,22,8,C03,120.63566,24.138463,2
2022,1,1,14,58,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,,,,,B02,,,1,,1,,,23,23,1,22,,B02,120.635483,24.182221,3
2022,1,1,15,5,臺中市,和平區,0,0,0,8,,,30,,,,,,,,,,,,,,,42,,,,,B03,,,1,,2,,,42,42,1,21,,B03,121.009794,24.204364,3
2022,1,1,15,13,臺中市,西屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,6,3,10,1,1,B03,7,6,1,8,2,2,,6,6,1,22,8,B03,120.639767,24.165806,2
2022,1,1,15,15,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,2,2,2,1,16,9,2,9,1,1,C03,7,6,1,10,2,12,,9,9,1,21,8,C03,120.685636,24.138469,2
2022,1,1,15,15,臺中市,新社區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,17,19,3,10,1,1,B03,7,9,1,8,2,2,,44,19,1,22,8,B03,120.807851,24.240118,2
2022,1,1,15,25,臺中市,北屯區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,1,1,10,5,5,2,16,43,3,10,1,1,B03,7,6,1,8,2,2,,43,43,1,22,8,B03,120.664941,24.200758,2
2022,1,1,15,34,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,C03,,,1,10,1,,,23,23,1,21,,C03,120.739071,24.178653,3
2022,1,1,15,41,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,17,17,1,22,,B03,120.62306,24.149826,3
2022,1,1,15,45,臺中市,大肚區,0,0,0,,,,30,,,,,,,,,,,,,,,17,,,,,B12,,,1,,3,,,17,17,1,22,,B12,120.548055,24.13858,3
2022,1,1,15,47,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,12,1,22,,B03,120.696714,24.253828,3
2022,1,1,15,53,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B11,,,1,,1,,,12,12,1,22,,B11,120.630808,24.147965,3
2022,1,1,15,55,臺中市,霧峰區,0,1,0,8,1,8,40,11,7,1,5,4,5,7,4,4,1,5,4,1,20,21,2,9,1,1,C03,7,9,1,10,8,11,,21,21,1,9,8,C03,120.661183,24.054133,2
