年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2022,7,1,8,7,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B12,,,1,,2,,,12,,1,22,,B12,120.614403,24.186386,3
2022,7,1,8,9,臺中市,龍井區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,1,18,23,2,9,1,1,C03,7,9,1,10,2,14,,23,23,1,4,1,C03,120.506,24.211005,2
2022,7,1,8,12,臺中市,烏日區,0,0,0,8,,,60,,,,,,,,,,,,,,,19,,,,,B03,,,1,,2,,,19,,1,4,,B03,120.627261,24.100618,3
2022,7,1,8,18,臺中市,東區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,3,2,4,2,17,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,22,8,C03,120.694517,24.150838,2
2022,7,1,8,19,臺中市,大里區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,1,1,5,4,4,1,16,25,2,9,1,1,C03,7,9,3,18,9,12,,25,25,1,22,8,C03,120.689778,24.112576,2
2022,7,1,8,30,臺中市,潭子區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,4,4,1,6,23,3,10,1,1,C03,7,9,4,8,2,11,,23,23,1,22,9,C03,120.702665,24.19246,2
2022,7,1,8,30,臺中市,大甲區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,4,1,17,19,2,9,1,1,F03,7,1,8,20,2,16,16,19,19,1,22,8,F03,120.627539,24.341291,2
2022,7,1,8,31,臺中市,西區,0,0,0,,,,50,,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,17,,1,21,,B03,120.661743,24.16016,3
2022,7,1,8,34,臺中市,中區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,B03,,,1,,1,,,42,42,1,22,,B03,120.68258,24.140478,3
2022,7,1,8,36,臺中市,南區,0,2,0,8,1,5,50,15,8,1,5,4,5,7,4,4,3,4,4,2,17,23,2,8,3,4,C03,7,8,1,10,2,13,,23,23,1,5,8,C03,120.69361,24.14266,2
2022,7,1,8,37,臺中市,南區,0,0,0,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,67,67,1,,,,120.656809,24.124715,3
2022,7,1,9,0,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,,,,,,,,,,,,,43,43,1,,,,120.700374,24.130361,3
2022,7,1,9,0,臺中市,北屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,40,,,,,B01,,,1,,1,,,40,40,1,21,,B01,120.699398,24.17064,3
2022,7,1,9,0,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B01,,,1,,1,,,23,,1,10,,B01,120.582683,24.214743,3
2022,7,1,9,13,臺中市,西區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,1,4,4,2,18,42,2,9,1,1,C03,7,9,1,10,1,12,,42,42,1,21,8,C03,120.657262,24.140026,2
2022,7,1,9,22,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,12,1,22,,B03,120.655537,24.173945,3
2022,7,1,9,27,臺中市,東區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,2,12,23,3,10,1,1,C03,7,9,1,10,2,13,,44,23,1,5,1,C03,120.71029,24.149158,2
2022,7,1,9,30,臺中市,大雅區,0,0,0,8,1,5,50,14,2,1,5,4,5,7,1,1,9,4,5,1,13,7,3,10,1,1,B12,7,7,1,8,2,7,,7,7,2,22,,B12,120.64918,24.216164,3
2022,7,1,9,30,臺中市,大雅區,0,0,0,8,,,30,,,,,,,,,,,,,,,5,,,,,B03,,,1,,2,,,5,5,1,22,,B03,120.669732,24.222286,3
2022,7,1,9,30,臺中市,北屯區,0,1,0,8,1,5,50,3,18,1,5,4,5,7,1,1,10,5,5,2,3,15,3,10,1,1,B03,7,5,1,8,2,8,,15,15,1,20,8,B03,120.689877,24.164982,2
2022,7,1,9,30,臺中市,太平區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,B11,7,9,1,3,2,7,,6,6,1,10,8,B11,120.719284,24.125931,2
2022,7,1,9,37,臺中市,西屯區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,3,4,C03,7,9,1,10,1,11,,6,6,1,22,8,C03,120.644571,24.17979,2
2022,7,1,9,43,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.64555,24.166449,3
2022,7,1,9,49,臺中市,北屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,4,5,2,17,6,3,10,1,1,B03,7,6,1,8,2,4,,6,6,1,5,8,B03,120.667868,24.179317,2
2022,7,1,10,2,臺中市,東勢區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,25,3,10,1,1,C03,7,9,3,18,2,12,,25,25,1,22,8,C03,120.830611,24.25181,2
2022,7,1,10,3,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,,,,,C03,,,4,,2,,,19,,1,22,,C03,120.682904,24.191743,3
2022,7,1,10,6,臺中市,南屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,19,2,9,1,1,C03,7,1,1,10,2,13,,19,19,1,22,9,C03,120.637852,24.139038,2
2022,7,1,10,7,臺中市,潭子區,0,0,0,8,1,5,60,5,1,1,5,4,5,7,1,1,1,2,5,1,16,26,,,,,C03,,,1,,2,,,26,,1,22,,C03,120.703361,24.200732,3
2022,7,1,10,7,臺中市,東勢區,0,0,0,8,,,25,,,,,,,,,,,,,,,12,,,,,B12,,,1,,2,,,12,12,1,22,,B12,120.878208,24.236653,3
2022,7,1,10,9,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,12,8,3,10,1,1,B03,7,5,1,8,2,8,,8,8,1,22,8,B03,120.649986,24.181986,2
2022,7,1,10,12,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,15,25,3,10,3,4,B12,7,9,1,8,2,8,,25,25,1,5,8,B12,120.708948,24.135523,2
2022,7,1,10,17,臺中市,潭子區,0,1,0,8,1,5,60,14,8,1,5,4,5,7,4,4,3,4,4,1,16,6,3,10,1,1,B03,7,8,1,8,2,5,,6,6,1,22,8,B03,120.702316,24.195003,2
2022,7,1,10,24,臺中市,潭子區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,16,18,,,,,B03,,,1,,2,,,18,,1,22,,B03,120.678098,24.204327,3
2022,7,1,10,30,臺中市,東區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,2,11,4,3,10,1,1,B03,7,13,1,8,1,4,,44,4,1,5,1,B03,120.69648,24.143146,2
2022,7,1,10,35,臺中市,大里區,0,2,0,8,1,5,50,14,13,1,5,4,5,7,4,4,1,4,5,1,17,42,2,9,1,1,C03,7,9,1,10,2,14,,42,42,1,20,8,C03,120.691931,24.091796,2
2022,7,1,10,39,臺中市,豐原區,0,0,0,8,,,60,,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,17,,1,22,,B03,120.703042,24.249405,3
2022,7,1,10,45,臺中市,東區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,5,,B03,120.699478,24.135735,3
2022,7,1,10,46,臺中市,大肚區,0,1,0,8,1,5,70,4,1,1,5,4,5,7,1,1,10,5,5,2,18,44,2,9,1,1,C03,7,9,1,10,2,15,,44,44,1,21,8,C03,120.550938,24.138496,2
2022,7,1,10,50,臺中市,大甲區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,13,16,2,1,1,1,C03,7,6,1,10,2,11,12,16,16,1,4,1,C03,120.613182,24.348196,2
2022,7,1,10,52,臺中市,梧棲區,0,2,0,8,1,5,70,3,1,1,5,4,5,7,1,1,10,5,5,2,13,16,3,10,1,1,B12,7,9,1,3,2,1,,16,16,1,10,8,B12,120.549986,24.245128,2
2022,7,1,11,1,臺中市,西屯區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,17,42,2,1,3,4,F01,7,12,8,20,1,16,,42,42,1,22,8,F01,120.660178,24.195915,2
2022,7,1,11,1,臺中市,霧峰區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,4,5,1,16,6,3,10,3,4,B12,7,5,1,7,2,4,,6,6,1,12,8,B12,120.680158,24.060455,2
2022,7,1,11,5,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,7,1,22,,B03,120.639933,24.186534,3
2022,7,1,11,9,臺中市,外埔區,0,1,0,8,1,5,50,11,13,1,5,4,5,7,4,4,9,5,5,1,20,23,2,9,1,1,C03,7,9,4,8,2,12,,23,23,1,21,8,C03,120.642841,24.325575,2
2022,7,1,11,22,臺中市,北區,0,0,0,,,,50,,,,,,,,,,,,,,,12,,,,,B01,,,1,,2,,,12,12,1,21,,B01,120.686823,24.154231,3
2022,7,1,11,24,臺中市,大雅區,0,0,0,8,,,30,,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,17,17,1,22,,B03,120.651998,24.209873,3
2022,7,1,11,32,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,8,2,,,12,12,1,5,,B03,120.691443,24.13995,3
2022,7,1,11,34,臺中市,潭子區,0,0,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,5,5,2,16,23,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.700555,24.211596,3
2022,7,1,11,42,臺中市,大雅區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,4,5,1,13,16,2,9,1,1,C03,7,9,1,10,1,11,,16,16,1,22,9,C03,120.645597,24.22461,2
2022,7,1,11,43,臺中市,東區,0,0,0,,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,7,7,1,5,,B03,120.704669,24.130688,3
2022,7,1,11,44,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,4,5,2,17,6,3,10,3,4,B03,7,6,1,8,2,5,,6,6,1,22,8,B03,120.647663,24.174395,2
2022,7,1,11,48,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,B01,,,1,,1,,,17,,1,21,,B01,120.666423,24.140781,3
2022,7,1,11,52,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.643109,24.17689,3
2022,7,1,12,4,臺中市,北區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,1,4,4,2,16,7,2,9,1,1,F03,7,8,8,20,2,16,,7,7,1,21,8,F03,120.685887,24.155351,2
2022,7,1,12,4,臺中市,梧棲區,0,3,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,17,10,3,10,1,1,B03,7,11,1,8,2,1,,10,10,1,12,8,B03,120.531333,24.25575,2
2022,7,1,12,15,臺中市,大雅區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,14,12,3,10,1,1,B12,7,2,1,8,2,7,,12,12,1,22,8,B12,120.67403,24.23987,2
2022,7,1,12,24,臺中市,西屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,4,4,2,17,6,2,9,3,4,C03,7,5,1,10,2,11,,6,6,1,22,8,C03,120.659276,24.165826,2
2022,7,1,12,35,臺中市,后里區,0,0,0,8,1,5,50,4,2,1,5,4,5,7,1,1,1,4,4,1,16,6,3,10,1,1,B03,7,6,1,8,2,2,,6,6,1,21,8,B03,120.722015,24.30811,3
2022,7,1,12,38,臺中市,西屯區,0,1,0,8,1,5,30,12,9,1,5,4,5,2,4,4,10,5,5,2,17,42,2,9,1,1,C01,7,4,1,9,2,12,,42,42,1,22,8,C01,120.597667,24.193311,2
2022,7,1,12,41,臺中市,西屯區,0,2,0,8,1,5,50,4,9,1,5,4,5,7,2,1,5,5,5,2,16,26,2,8,3,4,C03,7,5,1,10,2,11,,26,26,1,22,8,C03,120.638235,24.180541,2
2022,7,1,12,44,臺中市,神岡區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,,1,10,,B12,120.69488,24.248361,3
2022,7,1,13,0,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,12,1,22,,B03,120.685693,24.168531,3
2022,7,1,13,1,臺中市,西屯區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,1,2,13,23,3,10,3,4,B03,7,9,1,8,2,1,,23,23,1,22,8,B03,120.615556,24.182995,2
2022,7,1,13,12,臺中市,北屯區,0,0,0,,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,,1,21,,B03,120.696446,24.168076,3
2022,7,1,13,17,臺中市,北屯區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,,6,6,1,22,8,C03,120.692375,24.195388,2
2022,7,1,13,19,臺中市,西屯區,0,2,0,7,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,14,,6,6,1,22,8,C03,120.656536,24.169033,2
2022,7,1,13,25,臺中市,北屯區,0,3,0,7,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.695344,24.167181,2
2022,7,1,13,25,臺中市,烏日區,0,1,0,8,1,5,60,3,1,1,5,4,5,7,1,1,10,5,5,2,14,12,3,10,1,1,B03,7,2,1,8,2,3,,12,12,1,9,8,B03,120.644775,24.10976,2
2022,7,1,13,27,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B12,,,1,,1,,,12,,1,22,,B12,120.615299,24.18988,3
2022,7,1,13,29,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,3,4,B03,7,5,1,8,2,5,,6,6,1,22,8,B03,120.643826,24.146854,2
2022,7,1,13,30,臺中市,大甲區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,,,,,B11,,,1,,1,,,19,19,1,21,,B11,120.627789,24.346908,3
2022,7,1,13,33,臺中市,西區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,8,,6,6,1,21,8,B03,120.673707,24.139162,2
2022,7,1,13,36,臺中市,龍井區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,1,17,10,3,10,1,1,B12,7,11,1,8,2,4,,10,10,1,21,1,B12,120.582063,24.176561,2
2022,7,1,13,40,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,,1,21,,B03,120.684649,24.172094,3
2022,7,1,13,50,臺中市,西屯區,0,2,0,8,1,5,40,4,1,1,5,4,5,7,1,1,9,4,4,2,16,25,2,9,1,1,C03,7,9,1,10,2,11,,25,25,1,12,8,C03,120.638013,24.17795,2
2022,7,1,13,55,臺中市,北屯區,0,2,0,6,1,5,50,4,1,1,4,4,5,7,4,4,10,5,5,2,15,6,3,10,3,4,B12,7,9,1,8,2,5,,6,6,1,21,8,B12,120.714878,24.170291,2
2022,7,1,14,0,臺中市,大安區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,10,4,5,1,26,43,2,8,1,1,C03,7,9,1,10,2,11,,43,43,1,20,8,C03,120.597715,24.354023,2
2022,7,1,14,15,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,7,7,1,22,,B03,120.646738,24.222107,3
2022,7,1,14,18,臺中市,東區,0,1,0,7,1,5,40,4,1,1,4,4,5,7,2,1,10,5,5,2,18,67,,,,,,,,,,,,,67,67,1,,,,120.700093,24.138508,2
2022,7,1,14,18,臺中市,西屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.660858,24.164998,3
2022,7,1,14,20,臺中市,沙鹿區,0,0,0,8,,,40,,,,,,,,,,,,,,,18,,,,,B03,,,1,,2,,,18,18,2,22,,B03,120.558801,24.233893,3
2022,7,1,14,23,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,7,,,,,C03,,,2,,1,,,7,7,1,12,,C03,120.63526,24.160843,3
2022,7,1,14,28,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,25,,,,,B12,,,1,,2,,,25,25,1,21,,B12,120.679787,24.172682,3
2022,7,1,14,29,臺中市,潭子區,0,1,0,6,1,5,50,14,9,1,4,4,5,7,1,1,3,5,5,2,12,23,3,10,1,1,B03,7,9,1,10,2,2,,23,23,1,22,8,B03,120.709422,24.200329,2
2022,7,1,14,34,臺中市,潭子區,0,0,0,6,1,5,60,3,2,1,4,4,5,7,1,1,1,4,4,1,13,16,,,,,B03,,,1,,2,,,16,,1,22,,B03,120.702465,24.192095,3
2022,7,1,14,35,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B11,,,1,,2,,,23,23,1,10,,B11,120.613292,24.233932,3
2022,7,1,14,40,臺中市,大雅區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,4,5,1,17,11,2,9,1,1,C03,7,11,1,10,2,14,,11,11,1,22,9,C03,120.654911,24.200325,2
2022,7,1,14,47,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,3,5,2,13,16,2,7,1,1,B03,7,9,1,8,2,1,,16,16,1,22,8,B03,120.656847,24.201391,2
2022,7,1,14,52,臺中市,神岡區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,1,12,7,2,9,1,1,C03,7,7,3,18,2,14,,7,7,1,22,9,C03,120.693351,24.248456,2
2022,7,1,14,55,臺中市,中區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,A12,,,1,,1,,,42,43,1,4,,A12,120.679798,24.14225,3
2022,7,1,15,6,臺中市,清水區,0,1,0,8,1,5,30,5,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,8,1,1,C03,7,9,1,10,2,11,,6,6,1,18,8,C03,120.550116,24.270956,2
2022,7,1,15,25,臺中市,后里區,0,2,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,1,5,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,21,1,C03,120.676748,24.294483,2
2022,7,1,15,28,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,9,,,,,A31,,,1,,1,,,9,9,1,22,,A31,120.660635,24.201328,3
2022,7,1,15,33,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,7,1,5,,B03,120.676248,24.174635,3
2022,7,1,15,40,臺中市,南區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,3,1,9,4,5,2,12,23,3,10,1,1,B11,7,6,1,10,2,6,,9,23,1,5,1,B11,120.653463,24.126497,2
2022,7,1,15,47,臺中市,西區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,2,7,23,3,10,1,1,F01,7,9,8,20,2,16,,23,23,1,22,9,F01,120.657574,24.148344,2
2022,7,1,16,0,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,,,,,B03,,,1,,2,,,43,43,1,5,,B03,120.687776,24.139383,3
2022,7,1,16,0,臺中市,大甲區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,12,1,22,,B03,120.622151,24.349219,3
2022,7,1,16,1,臺中市,西屯區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,1,5,1,1,17,16,2,9,1,4,C03,7,9,1,10,2,11,,16,16,1,4,8,C03,120.607801,24.183716,2
2022,7,1,16,5,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,C03,,,1,,1,,,23,23,1,21,,C03,120.730108,24.12905,3
2022,7,1,16,6,臺中市,沙鹿區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,1,2,1,1,12,9,3,10,1,1,B03,7,6,1,8,2,5,,9,9,1,20,8,B03,120.560836,24.241137,2
2022,7,1,16,10,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,23,43,1,4,,B03,120.685681,24.1763,3
2022,7,1,16,10,臺中市,大甲區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,17,4,2,7,1,1,C03,7,9,1,10,2,12,,4,4,1,22,1,C03,120.62184,24.343917,2
2022,7,1,16,13,臺中市,大肚區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,1,2,12,6,2,9,1,1,C03,7,6,1,10,2,12,,6,6,1,22,8,C03,120.582938,24.168008,2
2022,7,1,16,16,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,5,,B03,120.529786,24.257328,3
2022,7,1,16,22,臺中市,北屯區,0,1,0,8,1,5,50,4,9,1,5,4,5,7,4,4,10,5,5,2,10,4,3,10,1,1,C03,7,9,1,10,2,11,,4,4,1,21,8,C03,120.700187,24.16948,2
2022,7,1,16,30,臺中市,清水區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,7,7,1,21,,B03,120.572651,24.262344,3
2022,7,1,16,39,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B12,,,1,,1,,,12,12,1,22,,B12,120.668516,24.175683,3
2022,7,1,16,41,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,35,,,,,B12,,,1,,2,,,35,,1,21,,B12,120.695954,24.088245,3
2022,7,1,16,45,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,,,,,B03,,,1,,1,,,26,26,1,22,,B03,120.651224,24.149292,3
2022,7,1,16,48,臺中市,太平區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,3,1,10,5,5,2,16,23,2,9,1,1,C03,7,5,1,10,2,11,,23,23,1,5,8,C03,120.727583,24.150019,2
2022,7,1,17,0,臺中市,大甲區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,5,,B03,120.645678,24.409519,3
2022,7,1,17,0,臺中市,后里區,0,0,0,8,,,50,,,,,,,,,,,,,,,18,,,,,B03,,,1,,2,,,18,18,1,21,,B03,120.721981,24.308975,3
2022,7,1,17,5,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,4,5,C03,120.65786,24.147866,2
2022,7,1,17,5,臺中市,東區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,1,,6,6,1,22,9,B03,120.700038,24.138905,2
2022,7,1,17,10,臺中市,大雅區,0,0,0,8,,,30,,,,,,,,,,,,,,,19,,,,,B03,,,1,,2,,,19,19,1,21,,B03,120.646058,24.224106,3
2022,7,1,17,13,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,21,,B03,120.711527,24.158967,3
