年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別
2022,4,1,7,27,臺中市,外埔區,0,1,0,8,1,5,30,3,9,1,5,4,5,7,4,4,10,5,5,2,1,54,2,9,4,5,H01,8,18,8,20,10,16,,54,54,1,22,8,H01,120.637601,24.343959,2
2022,4,1,7,30,臺中市,西區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B03,,,1,,,,,12,12,1,5,,B03,120.654539,24.15464,3
2022,4,1,7,30,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,,,,,B12,,,1,,1,,,26,26,1,22,,B12,120.682031,24.181897,3
2022,4,1,7,33,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,16,,,,,C03,,,1,,1,,,16,16,1,22,,C03,120.634848,24.189581,3
2022,4,1,7,34,臺中市,清水區,0,2,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,1,15,25,2,9,3,4,E05,7,9,1,10,2,15,,25,25,1,22,8,E05,120.602193,24.310412,2
2022,4,1,7,38,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,17,17,1,22,,B03,120.587829,24.175162,3
2022,4,1,7,38,臺中市,太平區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,1,1,5,5,5,2,16,9,3,10,1,1,B03,7,6,1,8,2,6,,9,9,1,21,8,B03,120.716882,24.151363,2
2022,4,1,7,40,臺中市,東區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,20,,B03,120.700103,24.138881,3
2022,4,1,7,45,臺中市,龍井區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,1,16,6,3,10,3,4,B03,7,9,1,8,2,1,,6,6,1,9,1,B03,120.528756,24.201866,2
2022,4,1,7,46,臺中市,西屯區,0,0,0,8,,,35,,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,17,17,1,22,,C03,120.610157,24.204128,3
2022,4,1,7,47,臺中市,南區,0,0,0,8,1,5,40,4,2,1,5,4,5,7,2,1,1,4,5,2,12,17,,,,,B03,,,1,,2,,,17,17,1,5,,B03,120.679286,24.119037,3
2022,4,1,7,47,臺中市,大甲區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,1,4,1,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,4,1,C03,120.653446,24.406264,2
2022,4,1,7,48,臺中市,梧棲區,0,1,0,8,1,5,60,3,2,1,5,4,5,7,1,1,1,4,5,1,17,43,3,10,1,1,C03,7,9,1,10,2,12,,43,43,1,22,8,C03,120.529649,24.23428,2
2022,4,1,7,55,臺中市,沙鹿區,0,1,0,8,1,5,60,14,9,1,5,4,5,7,1,1,1,3,4,1,12,7,3,10,1,1,B03,7,8,1,8,2,2,,7,7,1,3,1,B03,120.55679,24.212767,2
2022,4,1,8,1,臺中市,太平區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.704794,24.124175,2
2022,4,1,8,4,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.634497,24.176105,3
2022,4,1,8,10,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,,6,6,1,22,8,C03,120.671063,24.185938,2
2022,4,1,8,13,臺中市,潭子區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,4,4,2,16,8,2,7,1,1,C03,7,5,1,10,2,11,,8,8,1,22,8,C03,120.706731,24.206361,2
2022,4,1,8,16,臺中市,大雅區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,1,17,19,3,10,1,1,B12,7,1,1,8,2,4,,19,19,1,22,9,B12,120.632845,24.212591,2
2022,4,1,8,17,臺中市,西屯區,0,1,0,8,1,5,40,3,2,1,5,4,5,7,4,4,1,5,1,2,12,7,2,9,3,4,C03,7,7,1,10,2,13,,7,7,1,22,8,C03,120.611038,24.184655,2
2022,4,1,8,17,臺中市,西屯區,0,2,0,8,1,5,50,3,2,1,5,4,5,7,1,1,4,2,4,2,12,26,2,8,1,1,C03,7,9,1,10,1,11,,26,26,1,22,8,C03,120.655661,24.17245,2
2022,4,1,8,18,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,A12,,,1,,2,,,17,17,1,22,,A12,120.71413,24.11718,3
2022,4,1,8,23,臺中市,沙鹿區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,8,1,1,C03,7,9,1,10,2,12,,6,6,1,22,9,C03,120.56572,24.241749,2
2022,4,1,8,30,臺中市,后里區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,5,5,1,17,11,2,9,1,1,C03,7,11,1,10,2,14,,11,11,1,22,8,C03,120.725085,24.309076,2
2022,4,1,8,33,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.708265,24.249984,3
2022,4,1,8,35,臺中市,北區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,1,4,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,8,,6,6,1,5,8,B03,120.694331,24.159247,2
2022,4,1,8,45,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,4,3,5,2,16,10,3,10,1,1,B03,7,11,1,8,2,5,,10,10,1,22,8,B03,120.644066,24.20091,2
2022,4,1,8,48,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,4,4,5,7,4,4,5,4,5,2,16,7,2,1,3,4,C03,7,7,1,10,2,14,,7,7,1,22,8,C03,120.649766,24.193885,2
2022,4,1,8,50,臺中市,南屯區,0,0,0,,,,50,,,,,,,,,,,,,,,6,,,,,A12,,,1,,1,,,6,6,1,4,,A12,120.604179,24.136314,3
2022,4,1,8,50,臺中市,烏日區,0,2,0,8,1,5,30,5,1,1,5,4,5,7,4,4,10,5,5,2,17,23,2,9,1,1,C03,7,15,1,10,2,11,,23,23,1,21,8,C03,120.634225,24.087692,2
2022,4,1,8,53,臺中市,沙鹿區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,A12,7,9,1,7,2,5,,6,6,1,21,8,A12,120.560796,24.237013,2
2022,4,1,9,0,臺中市,北屯區,0,1,0,8,1,5,30,15,9,1,5,4,5,7,4,4,10,5,5,2,16,17,3,10,1,1,C03,7,9,1,10,2,11,,17,17,1,22,8,C03,120.691384,24.183162,2
2022,4,1,9,8,臺中市,北屯區,0,1,0,8,1,5,40,3,2,1,5,4,5,7,4,4,1,4,4,2,16,6,2,9,1,1,C03,7,9,1,10,2,11,,44,6,1,5,8,C03,120.666127,24.182139,2
2022,4,1,9,11,臺中市,潭子區,0,2,0,8,1,5,40,14,8,1,5,4,5,7,4,4,3,4,4,1,13,16,2,9,1,1,C04,7,9,1,11,2,11,,16,16,1,22,8,C04,120.707015,24.223149,2
2022,4,1,9,17,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.720641,24.267338,3
2022,4,1,9,19,臺中市,東區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.710322,24.139319,3
2022,4,1,9,23,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.637398,24.173666,3
2022,4,1,9,24,臺中市,豐原區,0,1,0,8,1,5,50,5,9,1,5,4,5,7,1,1,5,5,5,2,16,44,3,10,3,4,B03,7,5,1,8,2,15,,44,44,1,22,8,B03,120.706088,24.242889,2
2022,4,1,9,35,臺中市,大肚區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,C03,,,1,,2,,,12,12,1,22,,C03,120.579903,24.166256,3
2022,4,1,9,38,臺中市,南區,0,0,0,8,1,5,50,4,2,1,5,4,5,7,2,1,1,2,5,2,13,23,,,,,A04,,,1,,2,,,23,23,1,10,,A04,120.668977,24.128526,3
2022,4,1,9,40,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,,,,23,23,1,21,,B12,120.659091,24.058737,3
2022,4,1,9,40,臺中市,梧棲區,0,0,0,8,,,40,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,16,16,1,18,,B03,120.52635,24.222452,3
2022,4,1,9,48,臺中市,北區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,5,5,2,15,43,2,9,1,1,F03,7,9,8,20,2,16,,43,43,1,22,8,F03,120.670529,24.162837,2
2022,4,1,9,50,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,42,,,,,B02,,,1,,2,,,42,42,1,22,,B02,120.661559,24.152167,3
2022,4,1,9,50,臺中市,西屯區,0,0,0,8,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,43,43,1,,,,120.61635,24.18453,3
2022,4,1,10,0,臺中市,沙鹿區,0,0,0,8,1,5,50,3,9,1,5,4,5,7,1,1,4,3,5,1,15,19,,,,,B03,,,1,,2,,,19,19,1,22,,B03,120.568043,24.206776,3
2022,4,1,10,5,臺中市,后里區,0,0,0,8,1,5,50,14,8,1,5,4,5,7,4,4,5,5,4,1,17,26,3,10,1,1,B03,7,9,1,8,2,8,,26,26,1,21,8,B03,120.713966,24.306191,3
2022,4,1,10,8,臺中市,西屯區,0,2,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,12,40,3,10,3,4,B11,7,14,1,4,2,8,,40,40,1,22,8,B11,120.64983,24.174975,2
2022,4,1,10,18,臺中市,南屯區,0,0,0,,,,40,,,,,,,,,,,,,,,12,,,,,B02,,,1,,1,,,12,12,1,4,,B02,120.616978,24.139266,3
2022,4,1,10,21,臺中市,石岡區,0,0,0,8,,,70,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.802,24.26848,3
2022,4,1,10,26,臺中市,神岡區,0,2,0,8,1,5,30,11,22,1,5,4,5,7,4,4,10,5,5,2,10,23,2,8,3,2,C03,7,9,1,10,2,14,,23,23,1,22,9,C03,120.65814,24.266344,2
2022,4,1,10,32,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,,,,,B12,,,1,,2,,,43,43,1,22,,B12,120.64913,24.221498,3
2022,4,1,10,32,臺中市,東區,0,1,0,7,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,19,3,10,3,4,B03,7,1,1,8,2,1,,19,19,1,5,8,B03,120.698535,24.144768,2
2022,4,1,10,55,臺中市,烏日區,0,0,0,8,,,30,,,,,,,,,,,,,,,18,,,,,B03,,,1,,,,,18,18,1,21,,B03,120.616185,24.110628,3
2022,4,1,10,57,臺中市,沙鹿區,0,2,0,8,1,5,30,3,8,1,5,4,5,7,4,4,10,5,5,1,17,6,3,10,1,1,B03,7,6,1,8,2,6,,6,6,1,4,9,B03,120.581137,24.213011,2
2022,4,1,10,59,臺中市,中區,0,0,0,,,,50,,,,,,,,,,,,,,,26,,,,,B03,,,1,,1,,,26,26,1,5,,B03,120.6821,24.142932,3
2022,4,1,11,0,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B11,,,1,,,,,12,12,1,22,,B11,120.683447,24.193533,3
2022,4,1,11,12,臺中市,中區,0,3,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,8,1,1,C03,7,9,1,10,2,11,,6,6,1,21,8,C03,120.681545,24.137224,2
2022,4,1,11,20,臺中市,神岡區,0,0,0,8,,,0,,,,,,,,,,,,,,,42,,,,,B03,,,1,,2,,,42,42,1,22,,B03,120.684925,24.246162,3
2022,4,1,11,21,臺中市,東區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.710406,24.140854,3
2022,4,1,11,22,臺中市,北區,0,1,0,8,1,5,50,4,4,1,5,4,5,7,1,1,5,4,5,2,13,23,3,10,1,1,B03,7,9,1,2,2,1,,23,23,1,5,8,B03,120.682335,24.153988,2
2022,4,1,11,22,臺中市,神岡區,0,1,0,8,1,5,50,15,9,1,5,4,5,7,1,1,5,5,5,1,17,42,3,10,1,4,B03,7,15,1,8,9,15,,42,42,1,22,8,B03,120.66507,24.273756,2
2022,4,1,11,35,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,C03,,,1,,1,,,23,23,1,21,,C03,120.673569,24.174125,3
2022,4,1,11,51,臺中市,北區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,3,1,10,5,5,2,15,6,3,10,1,1,B03,7,9,1,8,2,1,,6,6,1,22,8,B03,120.697326,24.159886,2
2022,4,1,11,52,臺中市,西區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,,,,,B12,,,1,,1,,,23,23,1,22,,B12,120.660965,24.156419,3
2022,4,1,11,55,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B11,,,1,,,,,12,12,1,22,,B11,120.638734,24.141961,3
2022,4,1,11,55,臺中市,大安區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,,,,,A11,,,1,,2,,,23,23,1,21,,A11,120.597358,24.37651,3
2022,4,1,11,56,臺中市,沙鹿區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,5,5,2,17,40,3,10,1,1,B03,7,15,1,8,1,4,,40,40,1,20,9,B03,120.56162,24.233825,2
2022,4,1,12,3,臺中市,南屯區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,4,5,2,13,23,2,9,3,4,F02,7,9,8,20,2,16,,23,23,1,22,9,F02,120.637231,24.146977,2
2022,4,1,12,5,臺中市,大甲區,0,1,0,8,1,5,60,4,1,1,5,4,5,7,1,1,10,5,5,2,16,4,3,10,1,1,C03,7,6,1,10,2,12,11,4,4,1,19,8,C03,120.617242,24.346946,2
2022,4,1,12,9,臺中市,潭子區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,1,12,10,2,9,1,1,C03,7,11,1,10,2,11,,10,10,1,22,8,C03,120.688211,24.227674,2
2022,4,1,12,11,臺中市,梧棲區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,C03,7,11,1,10,3,11,,6,6,1,20,8,C03,120.53395,24.22497,2
2022,4,1,12,15,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,4,4,2,17,6,3,10,1,1,C03,7,5,1,10,2,15,,6,6,1,22,8,C03,120.625851,24.11289,2
2022,4,1,12,24,臺中市,南區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,16,19,2,9,1,1,C03,7,1,1,10,2,11,,19,19,1,22,8,C03,120.680265,24.13197,2
2022,4,1,12,24,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.617912,24.181734,3
2022,4,1,12,25,臺中市,西區,0,2,0,8,1,5,50,5,1,1,5,4,5,7,2,1,10,5,5,2,15,25,2,9,1,1,C03,7,9,1,10,2,11,,44,25,1,5,5,C03,120.672018,24.140633,2
2022,4,1,12,25,臺中市,南屯區,0,0,0,,,,40,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,7,1,4,,B03,120.623497,24.149515,3
2022,4,1,12,30,臺中市,西區,0,0,0,8,,,40,,,,,,,,,,,,,,,43,,,,,,,,,,,,,43,43,2,,,,120.655365,24.147443,3
2022,4,1,12,35,臺中市,西區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,1,4,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,2,,6,6,1,21,8,B03,120.657265,24.141255,2
2022,4,1,12,36,臺中市,北屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,23,1,21,,B12,120.69929,24.174499,3
2022,4,1,12,40,臺中市,神岡區,0,2,0,8,1,5,50,3,2,1,5,4,5,7,4,4,9,5,5,1,17,6,2,9,1,1,C03,7,5,3,18,2,14,,6,6,1,21,8,C03,120.691413,24.234231,2
2022,4,1,12,53,臺中市,西屯區,0,2,0,8,1,5,60,3,1,1,5,4,5,7,1,1,1,3,1,2,16,25,3,10,1,1,B03,7,11,1,8,2,6,,25,25,1,22,8,B03,120.628402,24.162811,2
2022,4,1,12,55,臺中市,太平區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,16,3,10,1,1,C03,7,5,1,10,1,13,,44,16,1,21,8,C03,120.719277,24.125928,2
2022,4,1,12,57,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.651383,24.151513,3
2022,4,1,12,59,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,22,,B03,120.60665,24.192743,3
2022,4,1,13,0,臺中市,東區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,3,4,B03,7,5,1,8,2,1,,6,6,1,5,8,B03,120.700983,24.141926,2
2022,4,1,13,0,臺中市,烏日區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,,,,,A11,,,1,,,,,23,23,1,21,,A11,120.650276,24.106598,3
2022,4,1,13,1,臺中市,西區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,1,1,10,5,5,2,16,23,2,5,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.673585,24.143216,2
2022,4,1,13,8,臺中市,西屯區,0,1,0,7,1,5,40,3,1,1,5,4,5,7,2,1,1,4,1,2,13,44,3,10,3,4,B03,7,6,1,8,2,3,,44,44,1,22,8,B03,120.648696,24.163428,2
2022,4,1,13,9,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,1,1,8,4,5,1,13,23,3,10,1,4,C03,7,9,1,10,2,11,,23,23,1,4,8,C03,120.640455,24.179218,2
2022,4,1,13,16,臺中市,中區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,B12,,,1,,1,,,42,42,1,22,,B12,120.677378,24.140509,3
2022,4,1,13,17,臺中市,西屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,7,,,,,B12,,,1,,2,,,7,7,1,22,,B12,120.653258,24.160817,3
2022,4,1,14,4,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,A12,,,1,,2,,,17,17,1,22,,A12,120.611006,24.145255,3
2022,4,1,14,5,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,A12,,,1,,11,,,12,12,1,22,,A12,120.587153,24.177812,3
2022,4,1,14,10,臺中市,南區,0,0,0,,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.660841,24.123411,3
2022,4,1,14,11,臺中市,南屯區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,9,4,4,2,16,7,3,10,1,1,B03,7,8,1,8,2,2,,7,7,1,19,7,B03,120.647021,24.129529,2
2022,4,1,14,18,臺中市,北屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,8,2,9,1,1,C03,7,5,1,10,2,14,,8,8,1,21,8,C03,120.727522,24.169206,2
2022,4,1,14,19,臺中市,中區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,B12,,,1,8,2,,,42,42,1,5,,B12,120.67984,24.139115,3
2022,4,1,14,24,臺中市,南屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,4,4,2,17,26,2,9,1,1,C03,7,11,1,10,2,11,,26,26,1,22,8,C03,120.6357,24.148511,2
2022,4,1,14,27,臺中市,大里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,14,12,3,10,1,1,B12,7,2,1,8,2,3,,12,12,1,21,9,B12,120.688463,24.086647,2
2022,4,1,14,45,臺中市,大甲區,0,0,0,8,,,50,,,,,,,,,,,,,,,18,,,,,B03,,,1,,1,,,18,18,1,21,,B03,120.625481,24.344991,3
2022,4,1,14,46,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,44,,,,,B03,,,1,,1,,,44,44,1,22,,B03,120.634868,24.179409,3
2022,4,1,14,58,臺中市,龍井區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,,,,,B03,,,1,,1,,,6,6,1,22,,B03,120.579089,24.182672,3
2022,4,1,14,59,臺中市,西屯區,0,0,0,8,,,0,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,12,1,21,,B03,120.658332,24.19573,3
2022,4,1,15,5,臺中市,南屯區,0,0,0,,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,7,1,4,,B03,120.628609,24.140148,3
2022,4,1,15,10,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,B03,,,1,,1,,,42,42,1,22,,B03,120.679077,24.1374,3
2022,4,1,15,10,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,8,,6,6,1,21,8,B03,120.661687,24.152547,2
2022,4,1,15,10,臺中市,烏日區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,4,2,17,19,3,10,1,1,B02,7,1,1,7,2,8,,19,19,1,10,8,B02,120.616367,24.116216,2
2022,4,1,15,11,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B12,,,1,,1,,,12,12,1,5,,B12,120.721247,24.153069,3
2022,4,1,15,12,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,17,,,,,B03,,,6,,1,,,17,17,2,22,,B03,120.640777,24.181436,3
2022,4,1,15,20,臺中市,南區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,22,,B03,120.662081,24.117221,3
2022,4,1,15,30,臺中市,南屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,12,1,22,,B03,120.641701,24.146816,3
2022,4,1,15,30,臺中市,清水區,0,0,0,8,,,70,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,23,1,22,,B12,120.588532,24.293252,3
2022,4,1,15,30,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,17,17,2,4,,C03,120.578619,24.201742,3
2022,4,1,15,38,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,12,17,2,8,1,1,C03,7,9,1,10,2,14,,44,17,1,22,8,C03,120.661017,24.171776,2
2022,4,1,15,40,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,23,1,22,,B03,120.649757,24.163003,3
2022,4,1,15,43,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.67969,24.118946,3
2022,4,1,15,52,臺中市,西屯區,0,2,0,7,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,3,4,C03,7,9,1,10,2,12,,6,6,1,22,8,C03,120.641163,24.171015,2
